CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
2024-07-16 09:14:23.6589685,C:\Windows\prefetch\FODHELPER.EXE-7F1ED892.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\FODHELPER.EXE-7F1ED892.pf,7187,903381FEDB922BE4B63CEDE247ADA6007D66BF42,False,2024-07-16 05:26:06.9076484,2024-07-16 05:45:37.3415316,2024-07-16 05:48:53.2761377,00:00:00.0274426
2024-07-16 09:14:23.6980205,C:\Windows\prefetch\FONTDRVHOST.EXE-8152304A.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\FONTDRVHOST.EXE-8152304A.pf,2328,BC617C2B2A1AC7F7C32AD719F9B940A5F0FB4F2D,False,2024-07-16 05:26:24.8920173,2024-07-16 05:26:24.8920173,2024-07-16 05:48:53.2761377,00:00:00.0271647
2024-07-16 09:14:23.7394160,C:\Windows\prefetch\FSQUIRT.EXE-A8FF1DEB.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\FSQUIRT.EXE-A8FF1DEB.pf,7349,630417EA7EB15147281C081AB466C2EA6681B741,False,2024-07-16 05:27:24.1769077,2024-07-16 05:27:24.1769077,2024-07-16 05:48:53.2761377,00:00:00.0270662
2024-07-16 09:14:23.7799161,C:\Windows\prefetch\GKAPE.EXE-EEC0248F.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\GKAPE.EXE-EEC0248F.pf,46018,E575260A1E24EBE75906754BA200C423A9F5CCD6,False,2024-07-16 09:11:27.6304345,2024-07-16 09:11:27.6318026,2024-07-16 09:11:27.6318026,00:00:00.0295452
2024-07-16 09:14:23.8208919,C:\Windows\prefetch\IDENTITY_HELPER.EXE-B193892D.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\IDENTITY_HELPER.EXE-B193892D.pf,20089,C31498B0D435EC62AC1673B29551C726E3745DBE,False,2024-07-16 05:27:35.2894189,2024-07-16 05:31:46.9125650,2024-07-16 05:48:53.2761377,00:00:00.0268783
2024-07-16 09:14:23.8619413,C:\Windows\prefetch\INSTALLER.EXE-C753793A.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\INSTALLER.EXE-C753793A.pf,48543,0EE035AF1DD8442C4056FA885BE49D82D5B3DCC0,False,2024-07-16 05:32:03.1781404,2024-07-16 05:32:57.4075964,2024-07-16 05:48:53.2821924,00:00:00.0297955
2024-07-16 09:14:23.9039340,C:\Windows\prefetch\INSTALLER.EXE-F4BE67BE.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\INSTALLER.EXE-F4BE67BE.pf,4500,CE098464F90189BBC0B046BCCBD385F5BEBDE25F,False,2024-07-16 05:33:41.1732408,2024-07-16 05:33:55.3298274,2024-07-16 05:48:53.2821924,00:00:00.0277606
2024-07-16 09:14:23.9429580,C:\Windows\prefetch\LOGONUI.EXE-F639BD7E.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\LOGONUI.EXE-F639BD7E.pf,6458,116B8FC88424B95CB1FE18D9C33C3ADE6BB68F31,False,2024-07-16 05:26:24.8920173,2024-07-16 05:26:24.8920173,2024-07-16 05:57:35.4492547,00:00:00.0271842
2024-07-16 09:14:23.9809376,C:\Windows\prefetch\LPREMOVE.EXE-570BDFF7.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\LPREMOVE.EXE-570BDFF7.pf,2369,EB7871B3995B2C05CE30F0E77915510C02419BC1,False,2024-07-16 05:23:09.8918545,2024-07-16 05:23:09.8918545,2024-07-16 05:48:53.2821924,00:00:00.0260811
2024-07-16 09:14:24.0212297,C:\Windows\prefetch\MICROSOFTEDGEUPDATE.EXE-7A595326.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MICROSOFTEDGEUPDATE.EXE-7A595326.pf,12084,660967F0146BC9B56CD14DCF02242146695E9783,False,2024-07-16 05:18:22.5171236,2024-07-16 09:03:00.8067354,2024-07-16 09:03:00.8067354,00:00:00.0279363
2024-07-16 09:14:24.0599326,C:\Windows\prefetch\MICROSOFTEDGEUPDATE.EXE-888F7272.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MICROSOFTEDGEUPDATE.EXE-888F7272.pf,5452,9489FB439D6BE1A754FBA7F29B95200043228808,False,2024-07-16 05:18:23.6731023,2024-07-16 05:18:23.6731023,2024-07-16 05:48:53.2821924,00:00:00.0268683
2024-07-16 09:14:24.0969732,C:\Windows\prefetch\MICROSOFTEDGEUPDATESETUP_X86_-5B61BFC4.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MICROSOFTEDGEUPDATESETUP_X86_-5B61BFC4.pf,9634,F56EA134F0C66FE03A46BB1F66516B3222264E38,False,2024-07-16 05:18:23.6886728,2024-07-16 05:18:23.6886728,2024-07-16 05:48:53.2821924,00:00:00.0269110
2024-07-16 09:14:24.1422727,C:\Windows\prefetch\MICROSOFTEDGE_X64_126.0.2592.-2D6F9EE1.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MICROSOFTEDGE_X64_126.0.2592.-2D6F9EE1.pf,46564,9A888B80CB0ED412AB472EDA9123827BE540C80D,False,2024-07-16 05:23:28.1264022,2024-07-16 05:23:28.1264022,2024-07-16 05:48:53.2821924,00:00:00.0302080
2024-07-16 09:14:24.1869874,C:\Windows\prefetch\MICROSOFTEDGE_X64_126.0.2592.-B8427AC0.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MICROSOFTEDGE_X64_126.0.2592.-B8427AC0.pf,46552,C5AA3CF830A7B0ACCE5DD68DBDC94E93D871EEC1,False,2024-07-16 05:18:32.9859573,2024-07-16 05:18:32.9859573,2024-07-16 05:48:53.2821924,00:00:00.0299545
2024-07-16 09:14:24.2260034,C:\Windows\prefetch\MOFCOMP.EXE-5225C32D.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MOFCOMP.EXE-5225C32D.pf,5677,F58A44716BCDDC7F6B237E9B8CF65B4B178E3877,False,2024-07-16 09:11:35.1472139,2024-07-16 09:11:35.1482493,2024-07-16 09:11:35.1482493,00:00:00.0260925
2024-07-16 09:14:24.2669597,C:\Windows\prefetch\MOUSOCOREWORKER.EXE-4429AC2B.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MOUSOCOREWORKER.EXE-4429AC2B.pf,10472,9CAF3B90805BEA70960E530ED3BF7F0CEAB3A6FE,False,2024-07-16 05:30:39.1316458,2024-07-16 05:30:39.1316458,2024-07-16 09:01:04.0464249,00:00:00.0280705
2024-07-16 09:14:24.3089687,C:\Windows\prefetch\MPCMDRUN.EXE-2C9109F9.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MPCMDRUN.EXE-2C9109F9.pf,6583,54FF0711E33DA212407FCF5002214A93C0195D79,False,2024-07-16 09:11:02.8837704,2024-07-16 09:11:40.3961478,2024-07-16 09:11:40.3961478,00:00:00.0268415
2024-07-16 09:14:24.4160374,C:\Windows\prefetch\MPDEFENDERCORESERVICE.EXE-9657D0C8.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MPDEFENDERCORESERVICE.EXE-9657D0C8.pf,16518,0DB6E366755C6F737ACAB6087E0304A4B9AD03E7,False,2024-07-16 09:11:56.0796323,2024-07-16 09:11:56.0807334,2024-07-16 09:11:56.0807334,00:00:00.0609458
2024-07-16 09:14:24.4599583,C:\Windows\prefetch\MPRECOVERY.EXE-65285B61.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MPRECOVERY.EXE-65285B61.pf,2020,AEE73BA9654D6336D6C7E00A2D1055F782853C98,False,2024-07-16 09:11:27.5098573,2024-07-16 09:11:27.5116256,2024-07-16 09:11:27.5116256,00:00:00.0292083
2024-07-16 09:14:24.5074664,C:\Windows\prefetch\MPSIGSTUB.EXE-0C7F10AB.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MPSIGSTUB.EXE-0C7F10AB.pf,42329,332EEA66851C31499709552957DAC59944C46221,False,2024-07-16 09:11:27.4988661,2024-07-16 09:11:27.4988661,2024-07-16 09:11:27.4988661,00:00:00.0342664
2024-07-16 09:14:24.5559376,C:\Windows\prefetch\MPSIGSTUB.EXE-5D0450B3.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MPSIGSTUB.EXE-5D0450B3.pf,41277,4F336E06B0BECD7742232FA5B8BD6B818B440BBC,False,2024-07-16 09:01:58.6246072,2024-07-16 09:01:58.6246072,2024-07-16 09:01:58.6246072,00:00:00.0308218
2024-07-16 09:14:24.5932806,C:\Windows\prefetch\MPSIGSTUB.EXE-E6B2483B.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MPSIGSTUB.EXE-E6B2483B.pf,3005,1C2D1C600556464658B899A33B61B1D6C1C28A58,False,2024-07-16 09:01:57.3434810,2024-07-16 09:01:57.3434810,2024-07-16 09:01:57.3434810,00:00:00.0258984
2024-07-16 09:14:24.6500138,C:\Windows\prefetch\MSEDGE.EXE-37D25F9A.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MSEDGE.EXE-37D25F9A.pf,92832,C4A24655C2ACF55DF1F8D2FC3B587BE69208EE3A,False,2024-07-16 05:27:31.4440456,2024-07-16 05:31:32.8059582,2024-07-16 05:48:53.2821924,00:00:00.0348099
2024-07-16 09:14:24.6952150,C:\Windows\prefetch\MSEDGE.EXE-37D25F9B.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MSEDGE.EXE-37D25F9B.pf,41404,1AC7D1C87506D25B207F996B1403902B9211CB85,False,2024-07-16 05:27:34.2746931,2024-07-16 05:31:46.7930470,2024-07-16 05:48:53.2821924,00:00:00.0327402
2024-07-16 09:14:24.7360022,C:\Windows\prefetch\MSEDGE.EXE-37D25F9C.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MSEDGE.EXE-37D25F9C.pf,13513,8D6CD28F8014D206725E340C5B6AA052A9CB845C,False,2024-07-16 05:30:44.1783366,2024-07-16 05:31:36.5499725,2024-07-16 05:48:53.2821924,00:00:00.0255681
2024-07-16 09:14:24.7763453,C:\Windows\prefetch\MSEDGE.EXE-37D25F9D.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MSEDGE.EXE-37D25F9D.pf,36611,B71774C20888AEECE42C8AEFEF257190C6048A91,False,2024-07-16 05:30:44.1783366,2024-07-16 05:31:36.5620119,2024-07-16 05:48:53.2821924,00:00:00.0283480
2024-07-16 09:14:24.8172015,C:\Windows\prefetch\MSEDGE.EXE-37D25F9E.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MSEDGE.EXE-37D25F9E.pf,4414,792CC7A534B787A803DE6608B2D677646AE7C39A,False,2024-07-16 05:30:44.2250905,2024-07-16 05:31:36.5403711,2024-07-16 05:48:53.2821924,00:00:00.0279062
2024-07-16 09:14:24.8580989,C:\Windows\prefetch\MSEDGE.EXE-37D25FA2.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MSEDGE.EXE-37D25FA2.pf,17240,D9FE415EE13BCB5069CE1CFA0E0DFD291EB8FCAE,False,2024-07-16 05:27:25.1197549,2024-07-16 05:31:46.9125650,2024-07-16 05:48:53.2821924,00:00:00.0259970
2024-07-16 09:14:24.8992025,C:\Windows\prefetch\MSEDGEWEBVIEW2.EXE-72EE758A.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MSEDGEWEBVIEW2.EXE-72EE758A.pf,59659,E8D011D09F3270A8D3A8DE4796013A508EC739AE,False,2024-07-16 05:34:02.5954468,2024-07-16 09:02:16.9529047,2024-07-16 09:02:16.9529047,00:00:00.0320488
2024-07-16 09:14:24.9391236,C:\Windows\prefetch\MSEDGEWEBVIEW2.EXE-72EE758B.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MSEDGEWEBVIEW2.EXE-72EE758B.pf,21248,275ACC00BCA3059C52C01B735968493F136D1782,False,2024-07-16 05:34:03.7827463,2024-07-16 09:02:18.8831125,2024-07-16 09:02:18.8831125,00:00:00.0258976
2024-07-16 09:14:24.9841224,C:\Windows\prefetch\MSEDGEWEBVIEW2.EXE-72EE758C.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MSEDGEWEBVIEW2.EXE-72EE758C.pf,19565,2FB7FC6E0ED563E87FCE673894E8D20834819223,False,2024-07-16 05:34:03.1267001,2024-07-16 09:02:17.9090166,2024-07-16 09:02:17.9090166,00:00:00.0338043
2024-07-16 09:14:25.0272712,C:\Windows\prefetch\MSEDGEWEBVIEW2.EXE-72EE758D.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MSEDGEWEBVIEW2.EXE-72EE758D.pf,23881,E592A6E9DCCA300C10EE7D2E3A845B0D08DCA690,False,2024-07-16 05:34:03.2359530,2024-07-16 09:02:17.7819958,2024-07-16 09:02:17.7819958,00:00:00.0299734
2024-07-16 09:14:25.0821971,C:\Windows\prefetch\MSEDGEWEBVIEW2.EXE-72EE758E.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MSEDGEWEBVIEW2.EXE-72EE758E.pf,4185,18C8741B8970792BA98B66F8D4EDE28C70A70E34,False,2024-07-16 05:34:02.6732685,2024-07-16 09:02:17.0468845,2024-07-16 09:02:17.0468845,00:00:00.0310680
2024-07-16 09:14:25.1221748,C:\Windows\prefetch\MSEDGEWEBVIEW2.EXE-72EE7592.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MSEDGEWEBVIEW2.EXE-72EE7592.pf,21793,E960A17793F37C41A730E61145AF099FE321D6C4,False,2024-07-16 05:34:03.2673119,2024-07-16 09:02:18.8398003,2024-07-16 09:02:18.8398003,00:00:00.0270525
2024-07-16 09:14:25.1652748,C:\Windows\prefetch\MSIEXEC.EXE-8FFB1633.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MSIEXEC.EXE-8FFB1633.pf,35648,F60549E8AB8E76BB1F71312A9B5F36C3639466E0,False,2024-07-16 05:28:15.1788433,2024-07-16 05:28:25.7003111,2024-07-16 05:48:53.2979160,00:00:00.0279874
2024-07-16 09:14:25.2083354,C:\Windows\prefetch\MSIEXEC.EXE-CDBFC0F7.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MSIEXEC.EXE-CDBFC0F7.pf,7275,6548F80EDC91CF8FF80A183966E22713A44AA5CF,False,2024-07-16 05:28:28.1513376,2024-07-16 05:28:28.1513376,2024-07-16 05:48:53.2979160,00:00:00.0283034
2024-07-16 09:14:25.2514583,C:\Windows\prefetch\MSMPENG.EXE-558DCD36.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MSMPENG.EXE-558DCD36.pf,27082,6F3DCB7741CE5FBD1C50A0A7015C36AE98A3F7BA,False,2024-07-16 09:11:35.3298631,2024-07-16 09:11:35.3304484,2024-07-16 09:11:35.3304484,00:00:00.0317398
2024-07-16 09:14:25.2912305,C:\Windows\prefetch\MSMPENG.EXE-AC5FF58F.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\MSMPENG.EXE-AC5FF58F.pf,40801,BDF42876A870284EE55C58CE24076E54D34FDB25,False,2024-07-16 09:11:40.4332545,2024-07-16 09:11:40.4332545,2024-07-16 09:11:40.4332545,00:00:00.0291740
2024-07-16 09:14:25.3311748,C:\Windows\prefetch\NGEN.EXE-4A8DA13E.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\NGEN.EXE-4A8DA13E.pf,3639,9F3E9E5CC3D6CF909F41ABFBFD0CA67C1EAEA67D,False,2024-07-16 05:49:02.0217376,2024-07-16 05:49:02.0217376,2024-07-16 05:49:02.0217376,00:00:00.0278214
2024-07-16 09:14:25.3712927,C:\Windows\prefetch\NGEN.EXE-734C6620.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\NGEN.EXE-734C6620.pf,8823,96519B13DAF76B89E3AA78C88F73F181EF3C06A2,False,2024-07-16 05:49:01.9840129,2024-07-16 05:49:01.9840129,2024-07-16 05:49:01.9840129,00:00:00.0267965
2024-07-16 09:14:25.4104467,C:\Windows\prefetch\NGENTASK.EXE-0E6CEC17.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\NGENTASK.EXE-0E6CEC17.pf,8985,78C92D7B1DD7B657B7A9A4C0823A5B774E886157,False,2024-07-16 05:49:01.9994310,2024-07-16 05:49:01.9994310,2024-07-16 05:49:01.9994310,00:00:00.0276869
2024-07-16 09:14:25.4482085,C:\Windows\prefetch\NGENTASK.EXE-849BFD75.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\NGENTASK.EXE-849BFD75.pf,9022,C8D6F98175D2606D634B0594B8725809687085DA,False,2024-07-16 05:49:02.0688998,2024-07-16 05:49:02.0688998,2024-07-16 05:49:02.0688998,00:00:00.0274022
2024-07-16 09:14:25.4911308,C:\Windows\prefetch\NISSRV.EXE-72EC3F25.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\NISSRV.EXE-72EC3F25.pf,4041,067F964AC2EB1585A5E86A1632098664DBDFC4AD,False,2024-07-16 09:11:56.3915772,2024-07-16 09:11:56.3915772,2024-07-16 09:11:56.3915772,00:00:00.0269156
2024-07-16 09:14:25.5291647,C:\Windows\prefetch\NOTEPAD.EXE-C5670914.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\NOTEPAD.EXE-C5670914.pf,9665,4613FED699CA8E28DFE6841D795944E490DC8E3F,False,2024-07-16 05:49:30.2181085,2024-07-16 05:49:30.2181085,2024-07-16 05:49:30.2181085,00:00:00.0276615
2024-07-16 09:14:25.5682116,C:\Windows\prefetch\REG.EXE-A93A1343.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\REG.EXE-A93A1343.pf,1825,80798C34AFA3188B3950E49BA5A08AD2B039F234,False,2024-07-16 05:27:31.7772462,2024-07-16 05:27:31.7772462,2024-07-16 05:48:53.2979160,00:00:00.0250656
2024-07-16 09:14:25.6083466,C:\Windows\prefetch\REGSVR32.EXE-03D3FB87.pf,E:\CrewCrow-FINAL\C\Windows\prefetch\REGSVR32.EXE-03D3FB87.pf,5160,04DB6F1CD41BC3EBD0B1DC9C3D8563D2FD4EED78,False,2024-07-16 05:19:33.3449567,2024-07-16 05:19:33.5638208,2024-07-16 05:48:53.2979160,00:00:00.0288918
