SourceFile,SourceFileSha1,Reason
C:\Users\Ernes\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Window Switcher.lnk,B118670620D7214224C7ED2DC14EE67D7A49C044,Deduped
C:\Users\Ernes\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\File Explorer.lnk,5732055EC636A4706C6DA6857CE1C1EBC1BC86E5,Deduped
C:\Users\Ernes\AppData\Local\Microsoft\Windows\History\History.IE5\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Ernes\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012025053020250531\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Ernes\AppData\Local\Microsoft\Windows\WebCache\V01res00001.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Ernes\AppData\Local\Microsoft\Windows\WebCache\V01res00002.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Ernes\AppData\Local\Microsoft\Windows\INetCookies\ESE\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Ernes\AppData\Local\Microsoft\Windows\INetCookies\Low\ESE\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Ernes\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\Top Sites-journal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\ProgramData\Microsoft\Diagnosis\parse.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\ProgramData\Microsoft\MF\Pending.GRL,50987906817AAB51E2CC29FBCE47AC5F0936A44E,Deduped
C:\ProgramData\Microsoft\Office\ClickToRunPackageLocker,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\ProgramData\Microsoft\User Account Pictures\defaultuser0.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\ProgramData\Microsoft\User Account Pictures\defaultuser100000.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\ProgramData\Microsoft\User Account Pictures\defaultuser100001.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\ProgramData\Microsoft\User Account Pictures\Ernes.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\ProgramData\Microsoft\User Account Pictures\user.bmp,47A7C33EAD03CC0C3F0B0DF6417D0039E3D36F5B,Deduped
C:\ProgramData\Microsoft\User Account Pictures\user.png,ADEF6F9CDE749BE315BA8044549C0701D7EC0FB6,Deduped
C:\ProgramData\Microsoft\Diagnosis\DownloadedSettings\telemetry.ASM-WindowsDefault.json.bk,4BC02F8C2E21105E5A108CC5C498A60CA8B946B6,Deduped
C:\ProgramData\Microsoft\Diagnosis\DownloadedSettings\utc.aggregators.json.bk,CAB49222B86187999008B42F76EB3BB97F237D43,Deduped
C:\ProgramData\Microsoft\Diagnosis\DownloadedSettings\utc.allow.json.bk,B254094768251336587EB46505C8AC5DA6F6A688,Deduped
C:\ProgramData\Microsoft\Diagnosis\DownloadedSettings\utc.app.json.bk,FAA3017C6D58E6FA4B2E826B3CDAEF461D0BA810,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Clipper2",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Clipper2,1.2.3",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Google.Protobuf",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Google.Protobuf,3.28.2",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,HtmlAgilityPack",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,HtmlAgilityPack,1.11.59",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,MessagePack",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,MessagePack,2.6.100-alpha",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,MessagePack.Annotations",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,MessagePack.Annotations,2.6.100-alpha",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.AspNetCore.Connections.Abstractions",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.AspNetCore.Connections.Abstractions,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.AspNetCore.Http.Connections.Client",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.AspNetCore.Http.Connections.Client,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.AspNetCore.Http.Connections.Common",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.AspNetCore.Http.Connections.Common,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.AspNetCore.SignalR.Client",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.AspNetCore.SignalR.Client,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.AspNetCore.SignalR.Client.Core",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.AspNetCore.SignalR.Client.Core,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.AspNetCore.SignalR.Common",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.AspNetCore.SignalR.Common,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.AspNetCore.SignalR.Protocols.Json",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.AspNetCore.SignalR.Protocols.Json,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.AspNetCore.SignalR.Protocols.MessagePack",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.AspNetCore.SignalR.Protocols.MessagePack,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Bcl.TimeProvider",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Bcl.TimeProvider,8.0.1",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Data.Sqlite.Core",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Data.Sqlite.Core,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Caching.Abstractions",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Caching.Abstractions,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Caching.Memory",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Caching.Memory,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Configuration",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Configuration,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Configuration.Abstractions",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Configuration.Abstractions,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Configuration.Binder",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Configuration.Binder,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Configuration.CommandLine",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Configuration.CommandLine,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Configuration.EnvironmentVariables",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Configuration.EnvironmentVariables,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Configuration.FileExtensions",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Configuration.FileExtensions,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Configuration.Json",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Configuration.Json,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Configuration.UserSecrets",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Configuration.UserSecrets,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.DependencyInjection",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.DependencyInjection,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.DependencyInjection.Abstractions",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.DependencyInjection.Abstractions,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Diagnostics",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Diagnostics,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Diagnostics.Abstractions",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Diagnostics.Abstractions,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Features",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Features,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.FileProviders.Abstractions",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.FileProviders.Abstractions,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.FileProviders.Physical",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.FileProviders.Physical,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.FileSystemGlobbing",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.FileSystemGlobbing,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Hosting",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Hosting,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Hosting.Abstractions",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Hosting.Abstractions,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Http",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Http,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Http.Polly",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Http.Polly,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Logging",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Logging,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Logging.Abstractions",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Logging.Abstractions,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Logging.Configuration",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Logging.Configuration,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Logging.Console",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Logging.Console,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Logging.Debug",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Logging.Debug,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Logging.EventLog",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Logging.EventLog,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Logging.EventSource",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Logging.EventSource,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Options",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Options,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Options.ConfigurationExtensions",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Options.ConfigurationExtensions,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Primitives",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Extensions.Primitives,9.0.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Graphics.Win2D",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Graphics.Win2D,1.3.1",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.IdentityModel.Abstractions",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.IdentityModel.Abstractions,8.2.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.IdentityModel.JsonWebTokens",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.IdentityModel.JsonWebTokens,8.2.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.IdentityModel.Logging",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.IdentityModel.Logging,8.2.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.IdentityModel.Tokens",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.IdentityModel.Tokens,8.2.0",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Internal.Bluetooth.Map",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Internal.Bluetooth.Map,0.25022.1",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Internal.Bluetooth.Map.BMessage",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
"C:\ProgramData\Microsoft\NetFramework\BreadcrumbStore\netcore,Microsoft.Internal.Bluetooth.Map.BMessage,0.25022.1",DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
