Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,EndTime,DurationMs
1003,2025-05-29 21:16:00,svchost.exe,[utcsvc],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1049,2025-05-29 21:16:00,248915
1004,2025-05-29 21:16:00,svchost.exe,[LocalSystemNetworkRestricted] [AudioEndpointBuilder],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1050,2025-05-29 21:16:00,248915
1005,2025-05-29 21:16:00,sc.exe,,06/30/2097 22:29:19 +00:00,LocalSystem,S-1-5-18,,4,1051,2025-05-29 21:13:00,59990
1006,2025-05-29 21:16:00,System,,01/01/1970 00:00:00 +00:00,UnknownOrUserSid,,,2,53,2025-05-29 21:16:00,248915
1007,2025-05-29 21:16:00,svchost.exe,[DcomLaunch],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1052,2025-05-29 21:16:00,248915
1008,2025-05-29 21:16:00,services.exe,,10/18/2002 06:26:31 +00:00,LocalSystem,S-1-5-18,,4,1053,2025-05-29 21:16:00,248915
1009,2025-05-29 21:16:00,RstMwService.exe,,09/19/2022 14:45:35 +00:00,LocalSystem,S-1-5-18,,4,1054,2025-05-29 21:15:00,128784
1010,2025-05-29 21:16:00,svchost.exe,[LocalServiceNetworkRestricted] [TimeBrokerSvc],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1055,2025-05-29 21:15:00,188910
1011,2025-05-29 21:16:00,fontdrvhost.exe,,06/15/2009 01:48:57 +00:00,LocalSystem,S-1-5-18,,4,1043,2025-05-29 21:16:00,248915
1012,2025-05-29 21:16:00,svchost.exe,[LocalSystemNetworkRestricted],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1056,2025-05-29 21:16:00,248915
1013,2025-05-29 21:16:00,svchost.exe,[DcomLaunch] [DeviceInstall],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1057,2025-05-29 21:15:00,188910
1014,2025-05-29 21:16:00,svchost.exe,[NetworkService],05/11/2028 16:56:05 +00:00,NetworkService,S-1-5-20,,24,1058,2025-05-29 21:16:00,248915
1015,2025-05-29 21:16:00,winlogon.exe,,11/30/2005 22:15:04 +00:00,LocalSystem,S-1-5-18,,4,1059,2025-05-29 21:16:00,248915
1016,2025-05-29 21:16:00,TrustedInstaller.exe,,04/24/2062 13:11:27 +00:00,LocalSystem,S-1-5-18,,4,1060,2025-05-29 21:16:00,248915
1017,2025-05-29 21:16:00,svchost.exe,[DcomLaunch] [LSM],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1061,2025-05-29 21:16:00,248915
1018,2025-05-29 21:16:00,MemCompression,,01/01/1970 00:00:00 +00:00,LocalSystem,S-1-5-18,,4,146,2025-05-29 21:15:00,59998
1019,2025-05-29 21:16:00,svchost.exe,[LocalServiceNetworkRestricted] [EventLog],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1062,2025-05-29 21:16:00,248915
1020,2025-05-29 21:16:00,setup.exe,,05/22/2025 21:46:00 +00:00,LocalSystem,S-1-5-18,,4,1063,2025-05-29 21:12:00,8921
1021,2025-05-29 21:16:00,secinit.exe,,08/10/2103 05:27:28 +00:00,LocalSystem,S-1-5-18,,4,1064,2025-05-29 21:11:51,125
1022,2025-05-29 21:16:00,svchost.exe,,05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1065,2025-05-29 21:13:00,60115
1023,2025-05-29 21:16:00,drvinst.exe,,10/05/2072 19:33:00 +00:00,LocalSystem,S-1-5-18,,4,1066,2025-05-29 21:13:00,68911
1024,2025-05-29 21:16:00,esif_uf.exe,,07/23/2021 23:15:46 +00:00,LocalSystem,S-1-5-18,,4,1067,2025-05-29 21:16:00,248915
1025,2025-05-29 21:16:00,WmiPrvSE.exe,,06/04/2001 17:58:51 +00:00,NetworkService,S-1-5-20,,24,1068,2025-05-29 21:14:00,128787
1026,2025-05-29 21:16:00,svchost.exe,[LocalServiceNetworkRestricted] [AppIDSvc],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1069,2025-05-29 21:16:00,248790
1027,2025-05-29 21:16:00,svchost.exe,[LocalSystemNetworkRestricted] [TrkWks],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1070,2025-05-29 21:16:00,188789
1028,2025-05-29 21:16:00,FMService64.exe,,10/20/2023 05:53:27 +00:00,LocalSystem,S-1-5-18,,4,1071,2025-05-29 21:15:00,179989
1029,2025-05-29 21:16:00,svchost.exe,[LocalService] [EventSystem],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1072,2025-05-29 21:16:00,248790
1030,2025-05-29 21:16:00,svchost.exe,[appmodel] [StateRepository],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1073,2025-05-29 21:16:00,248790
1031,2025-05-29 21:16:00,svchost.exe,[netsvcs] [NetSetupSvc],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1074,2025-05-29 21:16:00,248790
1032,2025-05-29 21:16:00,svchost.exe,[netsvcs] [DsmSvc],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1075,2025-05-29 21:15:00,128784
1033,2025-05-29 21:16:00,svchost.exe,[netsvcs] [UserManager],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1076,2025-05-29 21:15:00,188785
1034,2025-05-29 21:16:00,svchost.exe,[netsvcs] [gpsvc],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1077,2025-05-29 21:16:00,188792
1035,2025-05-29 21:16:00,dllhost.exe,,02/20/1973 03:58:11 +00:00,LocalSystem,S-1-5-18,,4,1078,2025-05-29 21:12:00,8796
1036,2025-05-29 21:16:00,svchost.exe,[LocalSystemNetworkRestricted] [WdiSystemHost],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1079,2025-05-29 21:16:00,248790
1037,2025-05-29 21:16:00,svchost.exe,[LocalService] [bthserv],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1080,2025-05-29 21:16:00,239994
1038,2025-05-29 21:16:00,svchost.exe,[LocalSystemNetworkRestricted] [DisplayEnhancementService],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1081,2025-05-29 21:15:00,128784
1039,2025-05-29 21:16:00,svchost.exe,[LocalSystemNetworkRestricted] [HvHost],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1082,2025-05-29 21:15:00,128784
1040,2025-05-29 21:16:00,svchost.exe,[netsvcs] [Appinfo],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1083,2025-05-29 21:15:00,128784
1041,2025-05-29 21:16:00,svchost.exe,[LocalSystemNetworkRestricted] [TextInputManagementService],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1084,2025-05-29 21:15:00,128784
1042,2025-05-29 21:16:00,svchost.exe,[LocalSystemNetworkRestricted] [WPDBusEnum],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1085,2025-05-29 21:14:00,128787
1043,2025-05-29 21:16:00,svchost.exe,[netsvcs] [LanmanServer],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1086,2025-05-29 21:16:00,248790
1044,2025-05-29 21:16:00,svchost.exe,[UserProfileService] [ProfSvc],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1087,2025-05-29 21:15:00,188785
1045,2025-05-29 21:16:00,svchost.exe,[netsvcs] [Winmgmt],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1088,2025-05-29 21:16:00,248790
1046,2025-05-29 21:16:00,svchost.exe,[netsvcs] [SENS],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1089,2025-05-29 21:16:00,248790
1047,2025-05-29 21:16:00,conhost.exe,,06/07/2047 21:45:52 +00:00,LocalSystem,S-1-5-18,,4,1090,2025-05-29 21:16:00,179993
1048,2025-05-29 21:16:00,svchost.exe,[LocalService] [FontCache],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1091,2025-05-29 21:16:00,248790
1049,2025-05-29 21:16:00,spoolsv.exe,,01/12/2004 03:59:14 +00:00,LocalSystem,S-1-5-18,,4,1092,2025-05-29 21:16:00,248790
1050,2025-05-29 21:16:00,wininit.exe,,05/24/1972 12:39:50 +00:00,LocalSystem,S-1-5-18,,4,1093,2025-05-29 21:14:00,128787
1051,2025-05-29 21:16:00,svchost.exe,[LocalService] [WdiServiceHost],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1094,2025-05-29 21:16:00,179996
1052,2025-05-29 21:16:00,svchost.exe,[netsvcs] [Themes],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1095,2025-05-29 21:15:00,128784
1053,2025-05-29 21:16:00,svchost.exe,[LocalSystemNetworkRestricted] [hidserv],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1096,2025-05-29 21:15:00,188785
1054,2025-05-29 21:16:00,WUDFHost.exe,,01/15/2001 01:53:12 +00:00,LocalService,S-1-5-19,,6,1097,2025-05-29 21:16:00,248790
1055,2025-05-29 21:16:00,LsaIso.exe,,01/01/1970 00:00:00 +00:00,LocalSystem,S-1-5-18,,4,1098,2025-05-29 21:15:00,128795
1056,2025-05-29 21:16:00,svchost.exe,[LocalSystemNetworkRestricted] [PcaSvc],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1099,2025-05-29 21:16:00,248790
1057,2025-05-29 21:16:00,svchost.exe,,05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1065,2025-05-29 21:16:00,188792
1058,2025-05-29 21:16:00,smss.exe,,01/30/2017 04:44:42 +00:00,LocalSystem,S-1-5-18,,4,1100,2025-05-29 21:14:00,68797
1059,2025-05-29 21:16:00,svchost.exe,[LocalService] [DispBrokerDesktopSvc],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1101,2025-05-29 21:16:00,248790
1060,2025-05-29 21:16:00,svchost.exe,[wsappx] [ClipSVC],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1102,2025-05-29 21:16:00,248790
1061,2025-05-29 21:16:00,setupplatform.exe,,10/29/2040 08:00:53 +00:00,LocalSystem,S-1-5-18,,4,1103,2025-05-29 21:16:00,188789
1062,2025-05-29 21:16:00,svchost.exe,[wsappx] [AppXSvc],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1104,2025-05-29 21:16:00,248790
1063,2025-05-29 21:16:00,svchost.exe,[LocalServiceNoNetwork],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1105,2025-05-29 21:16:00,248790
1064,2025-05-29 21:16:00,svchost.exe,[LocalServiceNetworkRestricted] [WinHttpAutoProxySvc],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1106,2025-05-29 21:16:00,248790
1065,2025-05-29 21:16:00,svchost.exe,[netsvcs] [ShellHWDetection],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1107,2025-05-29 21:16:00,248790
1066,2025-05-29 21:16:00,WmiPrvSE.exe,,06/04/2001 17:58:51 +00:00,LocalSystem,S-1-5-18,,4,1068,2025-05-29 21:16:00,239994
1067,2025-05-29 21:16:00,regini.exe,,11/17/2010 20:57:12 +00:00,LocalSystem,S-1-5-18,,4,1108,2025-05-29 21:13:00,59990
1068,2025-05-29 21:16:00,SECOMN64.exe,,07/08/2024 05:20:38 +00:00,LocalSystem,S-1-5-18,,4,1109,2025-05-29 21:13:00,59990
1069,2025-05-29 21:16:00,igfxEMN.exe,,07/08/2024 03:40:33 +00:00,LocalSystem,S-1-5-18,,4,1110,2025-05-29 21:13:00,59990
1070,2025-05-29 21:16:00,regsvr32.exe,,05/01/1993 18:47:04 +00:00,LocalSystem,S-1-5-18,,4,1111,2025-05-29 21:14:00,119991
1071,2025-05-29 21:16:00,wlanext.exe,,10/21/2016 05:29:38 +00:00,LocalSystem,S-1-5-18,,4,1112,2025-05-29 21:16:00,239994
1072,2025-05-29 21:16:00,OneApp.IGCC.WinService.exe,,04/05/2042 13:59:22 +00:00,LocalSystem,S-1-5-18,,4,1113,2025-05-29 21:16:00,239994
1073,2025-05-29 21:16:00,igfxSDK.exe,,07/08/2024 03:43:50 +00:00,LocalSystem,S-1-5-18,,4,1114,2025-05-29 21:13:00,59990
1074,2025-05-29 21:16:00,svchost.exe,[LocalService] [BthAvctpSvc],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1115,2025-05-29 21:16:00,239994
1075,2025-05-29 21:16:00,svchost.exe,,05/11/2028 16:56:05 +00:00,NetworkService,S-1-5-20,,24,1065,2025-05-29 21:15:00,179989
1076,2025-05-29 21:16:00,RtkAudUService64.exe,,07/02/2024 05:25:33 +00:00,LocalSystem,S-1-5-18,,4,1116,2025-05-29 21:16:00,239994
1077,2025-05-29 21:16:00,svchost.exe,[netsvcs] [BDESVC],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1117,2025-05-29 21:16:00,239994
1078,2025-05-29 21:16:00,schtasks.exe,,09/15/2041 19:18:44 +00:00,LocalSystem,S-1-5-18,,4,1118,2025-05-29 21:13:00,59990
1079,2025-05-29 21:16:00,NetworkCap.exe,,04/28/2025 04:03:19 +00:00,LocalSystem,S-1-5-18,,4,1119,2025-05-29 21:16:00,239994
1080,2025-05-29 21:16:00,igfxCUIServiceN.exe,,07/08/2024 03:37:00 +00:00,LocalSystem,S-1-5-18,,4,1120,2025-05-29 21:15:00,179989
1081,2025-05-29 21:16:00,ibtsiva.exe,,12/16/2018 13:55:27 +00:00,LocalSystem,S-1-5-18,,4,1121,2025-05-29 21:16:00,239994
1082,2025-05-29 21:16:00,TouchpointAnalyticsClientService.exe,,03/06/2025 08:09:55 +00:00,LocalSystem,S-1-5-18,,4,1122,2025-05-29 21:16:00,239994
1083,2025-05-29 21:16:00,svchost.exe,[netsvcs] [TokenBroker],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1123,2025-05-29 21:16:00,239994
1084,2025-05-29 21:16:00,svchost.exe,[LocalServiceNetworkRestricted] [BTAGService],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1124,2025-05-29 21:15:00,179989
1085,2025-05-29 21:16:00,DiagsCap.exe,,04/28/2025 04:08:07 +00:00,LocalSystem,S-1-5-18,,4,1125,2025-05-29 21:16:00,239994
1086,2025-05-29 21:16:00,svchost.exe,[netprofm] [netprofm],05/11/2028 16:56:05 +00:00,NetworkService,S-1-5-20,,24,1126,2025-05-29 21:15:00,119988
1087,2025-05-29 21:16:00,SysInfoCap.exe,,04/28/2025 04:17:36 +00:00,LocalSystem,S-1-5-18,,4,1127,2025-05-29 21:16:00,239994
1088,2025-05-29 21:16:00,svchost.exe,[LocalSystemNetworkRestricted] [DeviceAssociationService],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1128,2025-05-29 21:15:00,179989
1089,2025-05-29 21:16:00,svchost.exe,[WerSvcGroup],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1129,2025-05-29 21:15:00,179989
1090,2025-05-29 21:16:00,WMIRegistrationService.exe,,10/08/2024 04:49:17 +00:00,LocalSystem,S-1-5-18,,4,1130,2025-05-29 21:16:00,239994
1091,2025-05-29 21:16:00,igfxextN.exe,,07/08/2024 03:41:04 +00:00,LocalSystem,S-1-5-18,,4,1131,2025-05-29 21:13:00,59990
1092,2025-05-29 21:16:00,jhi_service.exe,,07/11/2023 03:35:04 +00:00,LocalSystem,S-1-5-18,,4,1132,2025-05-29 21:15:00,179989
1093,2025-05-29 21:16:00,cmd.exe,,03/31/2073 17:04:09 +00:00,LocalSystem,S-1-5-18,,4,1133,2025-05-29 21:13:00,59990
1094,2025-05-29 21:16:00,AppHelperCap.exe,,04/28/2025 04:03:42 +00:00,LocalSystem,S-1-5-18,,4,1134,2025-05-29 21:16:00,179996
1095,2025-05-29 21:16:00,svchost.exe,[CameraMonitor],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1135,2025-05-29 21:13:00,59990
1096,2025-05-29 21:16:00,DbxSvc.exe,,03/21/2025 13:38:45 +00:00,LocalSystem,S-1-5-18,,4,1136,2025-05-29 21:16:00,239994
1097,2025-05-29 21:16:00,svchost.exe,[netsvcs] [BITS],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1137,2025-05-29 21:16:00,180004
1098,2025-05-29 21:16:00,svchost.exe,[netsvcs] [wisvc],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1138,2025-05-29 21:16:00,180004
1099,2025-05-29 21:16:00,svchost.exe,[netsvcs] [UsoSvc],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1139,2025-05-29 21:16:00,180004
1100,2025-05-29 21:16:00,mighost.exe,,09/14/2018 07:09:50 +00:00,LocalSystem,S-1-5-18,,4,1140,2025-05-29 21:16:00,120003
1101,2025-05-29 21:16:00,ByteCodeGenerator.exe,,05/09/2042 17:10:15 +00:00,LocalSystem,S-1-5-18,,4,1141,2025-05-29 21:15:00,59998
1102,2025-05-29 21:16:00,ByteCodeGenerator.exe,,05/01/1990 01:27:02 +00:00,LocalSystem,S-1-5-18,,4,1142,2025-05-29 21:15:00,59998
1103,2025-05-29 21:16:00,ngen.exe,,06/08/2022 23:18:30 +00:00,LocalSystem,S-1-5-18,,4,1143,2025-05-29 21:15:00,59998
1104,2025-05-29 21:16:00,ngen.exe,,06/08/2022 23:15:17 +00:00,LocalSystem,S-1-5-18,,4,1144,2025-05-29 21:15:00,59998
1105,2025-05-29 21:16:00,provtool.exe,,12/22/1976 21:12:32 +00:00,LocalSystem,S-1-5-18,,4,1145,2025-05-29 21:15:00,59998
1107,2025-05-29 21:22:00,svchost.exe,[LocalServiceNoNetwork] [DPS],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1031,2025-05-29 21:22:00,327350
1108,2025-05-29 21:22:00,HPCommRecovery.exe,,07/30/2020 09:14:57 +00:00,LocalSystem,S-1-5-18,,4,814,2025-05-29 21:22:00,327350
1109,2025-05-29 21:22:00,svchost.exe,[LocalSystemNetworkRestricted] [TextInputManagementService],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1084,2025-05-29 21:22:00,316256
1110,2025-05-29 21:22:00,FMService64.exe,,10/20/2023 05:53:27 +00:00,LocalSystem,S-1-5-18,,4,1071,2025-05-29 21:22:00,218165
1111,2025-05-29 21:22:00,dwm.exe,,12/29/2058 13:29:48 +00:00,UnknownOrUserSid,S-1-5-90-0-1,,10,1044,2025-05-29 21:22:00,327350
1112,2025-05-29 21:22:00,setupplatform.exe,,10/29/2040 08:00:53 +00:00,LocalSystem,S-1-5-18,,4,1103,2025-05-29 21:18:00,87342
1113,2025-05-29 21:22:00,svchost.exe,[LocalSystemNetworkRestricted] [DeviceAssociationService],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1128,2025-05-29 21:22:00,207212
1114,2025-05-29 21:22:00,IntelCpHDCPSvc.exe,,07/08/2024 03:34:23 +00:00,LocalSystem,S-1-5-18,,4,1330,2025-05-29 21:22:00,267198
1115,2025-05-29 21:22:00,svchost.exe,[LocalServiceNetworkRestricted] [WinHttpAutoProxySvc],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1106,2025-05-29 21:22:00,327350
1116,2025-05-29 21:22:00,svchost.exe,[LocalSystemNetworkRestricted] [HvHost],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1082,2025-05-29 21:22:00,207212
1117,2025-05-29 21:22:00,WmiPrvSE.exe,,06/04/2001 17:58:51 +00:00,LocalService,S-1-5-19,,6,1068,2025-05-29 21:22:00,327209
1118,2025-05-29 21:22:00,TrustedInstaller.exe,,04/24/2062 13:11:27 +00:00,LocalSystem,S-1-5-18,,4,1060,2025-05-29 21:22:00,207212
1119,2025-05-29 21:22:00,svchost.exe,[LocalService] [LicenseManager],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1331,2025-05-29 21:22:00,316256
1120,2025-05-29 21:22:00,System,,01/01/1970 00:00:00 +00:00,UnknownOrUserSid,,,2,53,2025-05-29 21:22:00,327350
1121,2025-05-29 21:22:00,OneApp.IGCC.WinService.exe,,04/05/2042 13:59:22 +00:00,LocalSystem,S-1-5-18,,4,1113,2025-05-29 21:22:00,327350
1122,2025-05-29 21:22:00,svchost.exe,[LocalSystemNetworkRestricted],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1056,2025-05-29 21:22:00,327350
1123,2025-05-29 21:22:00,svchost.exe,[LocalServiceNoNetwork],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1105,2025-05-29 21:22:00,316256
1124,2025-05-29 21:22:00,svchost.exe,[DcomLaunch] [LSM],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1061,2025-05-29 21:22:00,327350
1125,2025-05-29 21:22:00,svchost.exe,[LocalService] [nsi],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1038,2025-05-29 21:22:00,316397
1126,2025-05-29 21:22:00,dllhost.exe,,02/20/1973 03:58:11 +00:00,LocalSystem,S-1-5-18,,4,1078,2025-05-29 21:18:00,87201
1127,2025-05-29 21:22:00,svchost.exe,[NetSvcs] [iphlpsvc],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1332,2025-05-29 21:22:00,327350
1128,2025-05-29 21:22:00,TouchpointAnalyticsClientService.exe,,03/06/2025 08:09:55 +00:00,LocalSystem,S-1-5-18,,4,1122,2025-05-29 21:22:00,327350
1129,2025-05-29 21:22:00,svchost.exe,,05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1065,2025-05-29 21:22:00,316256
1130,2025-05-29 21:22:00,svchost.exe,[LocalSystemNetworkRestricted] [AudioEndpointBuilder],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1050,2025-05-29 21:22:00,267339
1131,2025-05-29 21:22:00,SysInfoCap.exe,,04/28/2025 04:17:36 +00:00,LocalSystem,S-1-5-18,,4,1127,2025-05-29 21:22:00,327209
1132,2025-05-29 21:22:00,svchost.exe,[LocalServiceNetworkRestricted],05/11/2028 16:56:05 +00:00,LocalService,S-1-5-19,,6,1041,2025-05-29 21:22:00,327350
1133,2025-05-29 21:22:00,IntelAudioService.exe,,06/21/2022 11:53:23 +00:00,LocalSystem,S-1-5-18,,4,1045,2025-05-29 21:22:00,327350
1134,2025-05-29 21:22:00,svchost.exe,[netprofm] [netprofm],05/11/2028 16:56:05 +00:00,NetworkService,S-1-5-20,,24,1126,2025-05-29 21:22:00,327209
1135,2025-05-29 21:22:00,SearchProtocolHost.exe,,04/21/2069 19:46:50 +00:00,UnknownOrUserSid,S-1-5-21-3742442691-1288352992-3554343984-1000,,1285,1333,2025-05-29 21:22:00,240008
1136,2025-05-29 21:22:00,fontdrvhost.exe,,06/15/2009 01:48:57 +00:00,UnknownOrUserSid,S-1-5-96-0-1,,93,1043,2025-05-29 21:22:00,207353
1137,2025-05-29 21:22:00,DbxSvc.exe,,03/21/2025 13:38:45 +00:00,LocalSystem,S-1-5-18,,4,1136,2025-05-29 21:22:00,327209
1138,2025-05-29 21:22:00,svchost.exe,[RPCSS],05/11/2028 16:56:05 +00:00,NetworkService,S-1-5-20,,24,1039,2025-05-29 21:22:00,327350
1139,2025-05-29 21:22:00,svchost.exe,[DcomLaunch] [DeviceInstall],05/11/2028 16:56:05 +00:00,LocalSystem,S-1-5-18,,4,1057,2025-05-29 21:22:00,256386
