CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
22:11.9,C:\Users\Administrator\AppData\Local\Microsoft\Windows\UsrClass.dat,C:\Users\happy.grunwald\Desktop\acq\C\Users\Administrator\AppData\Local\Microsoft\Windows\UsrClass.dat,1572864,05A43E2AD9E4A098477E659DAEA7D3ACF1EF8FD9,FALSE,22:38.6,17:30.4,17:30.4,0:00:00
22:11.9,C:\Users\CyberJunkie\AppData\Local\Microsoft\Windows\UsrClass.dat,C:\Users\happy.grunwald\Desktop\acq\C\Users\CyberJunkie\AppData\Local\Microsoft\Windows\UsrClass.dat,2883584,9B3BEC62CD79915886CF10494AE1197EE24F9B77,FALSE,12:54.0,17:30.4,17:30.4,00:00.0
22:11.9,C:\Users\Default\AppData\Local\Microsoft\Windows\UsrClass.dat,C:\Users\happy.grunwald\Desktop\acq\C\Users\Default\AppData\Local\Microsoft\Windows\UsrClass.dat,8192,5561338376DFA025495707D11AD0686293924F6E,FALSE,04:32.1,03:53.1,03:53.1,0:00:00
22:11.9,C:\Users\defaultuser0\AppData\Local\Microsoft\Windows\UsrClass.dat,C:\Users\happy.grunwald\Desktop\acq\C\Users\defaultuser0\AppData\Local\Microsoft\Windows\UsrClass.dat,524288,4C9DB02AA8858C9000A8B40A3DBAFCAB67DF4A81,FALSE,51:51.5,02:42.3,02:42.3,00:00.0
22:11.9,C:\Users\Administrator\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1,C:\Users\happy.grunwald\Desktop\acq\C\Users\Administrator\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1,81920,CA5ED2F2CC530F9CC4CD265BC9FC8A35CE12C0FC,FALSE,22:38.6,22:38.6,22:38.6,0:00:00
22:12.0,C:\Users\Administrator\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2,C:\Users\happy.grunwald\Desktop\acq\C\Users\Administrator\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2,419840,48352C658F57769D59E6D61FB8C0AC3C137E52E9,FALSE,22:38.6,22:38.6,22:38.6,0:00:00
22:12.0,C:\Users\CyberJunkie\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1,C:\Users\happy.grunwald\Desktop\acq\C\Users\CyberJunkie\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1,61440,2DD4AD82AAD7498E3E9E06EC5E6045AA4323CC80,FALSE,12:54.0,12:54.0,12:54.0,0:00:00
22:12.0,C:\Users\CyberJunkie\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2,C:\Users\happy.grunwald\Desktop\acq\C\Users\CyberJunkie\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2,736256,5D84165C13F57F81875F004020560009C65ADFB6,FALSE,12:54.0,12:54.0,12:54.0,0:00:00
22:12.0,C:\Users\Default\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1,C:\Users\happy.grunwald\Desktop\acq\C\Users\Default\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1,8192,05F248756E50F2EE1032EF6C2AA355DC4A77A2D5,FALSE,04:32.1,04:32.1,04:32.1,0:00:00
22:12.0,C:\Users\Default\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2,C:\Users\happy.grunwald\Desktop\acq\C\Users\Default\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2,8192,388869887AEF769C45F1146B1176B8AC9A2FE572,FALSE,04:32.1,04:32.1,04:32.1,0:00:00
22:12.0,C:\Users\defaultuser0\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2,C:\Users\happy.grunwald\Desktop\acq\C\Users\defaultuser0\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2,131072,0CFCDA9C613F29876B9C66225B2A452E912CB073,FALSE,51:51.5,51:51.5,51:51.5,00:00.0
22:12.0,C:\Windows\prefetch\ACE2016-KB5002138-FULLFILE-X6-F6B4ABCD.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\ACE2016-KB5002138-FULLFILE-X6-F6B4ABCD.pf,7392,548440CE75F633D115EF49ED1C98E20961051592,FALSE,22:23.3,22:23.3,12:11.3,0:00:00
22:12.0,C:\Windows\prefetch\APPLICATIONFRAMEHOST.EXE-8CE9A1EE.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\APPLICATIONFRAMEHOST.EXE-8CE9A1EE.pf,14417,255EF8B39350A4112574A089001F4D595585E7B8,FALSE,51:58.2,03:16.5,03:16.5,0:00:00
22:12.0,C:\Windows\prefetch\AUDIODG.EXE-AB22E9A6.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\AUDIODG.EXE-AB22E9A6.pf,6015,1B11BD7F582A55460E881E063E7096004FF238AF,FALSE,42:02.0,10:34.8,10:34.8,0:00:00
22:12.0,C:\Windows\prefetch\BACKGROUNDTASKHOST.EXE-05A8BF9D.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\BACKGROUNDTASKHOST.EXE-05A8BF9D.pf,18120,D50FA9B4C79826EF1154C3063CD20B4152C642C8,FALSE,53:11.0,17:33.9,17:33.9,0:00:00
22:12.0,C:\Windows\prefetch\BACKGROUNDTASKHOST.EXE-256D666C.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\BACKGROUNDTASKHOST.EXE-256D666C.pf,17896,BEC42317AACAE8A9C9DD4F41E8B25AC660FD23CA,FALSE,28:40.2,05:24.0,05:24.0,0:00:00
22:12.0,C:\Windows\prefetch\COMPATTELRUNNER.EXE-B7A68ECC.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\COMPATTELRUNNER.EXE-B7A68ECC.pf,2382,319675F38D0CB73E1B63EFC7868AD64BDE864D90,FALSE,13:07.4,13:07.4,13:07.4,0:00:00
22:12.0,C:\Windows\prefetch\CONHOST.EXE-0C6456FB.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\CONHOST.EXE-0C6456FB.pf,7675,185CF2C2A827301DD943B2213C943BAA5684FCE0,FALSE,16:54.6,19:04.7,19:04.7,0:00:00
22:12.0,C:\Windows\prefetch\CONSENT.EXE-40419367.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\CONSENT.EXE-40419367.pf,49458,3760F75A46D09BA9ADEF4FEECF0C19E3B57EA401,FALSE,07:31.7,04:37.5,12:10.9,0:00:00
22:12.0,C:\Windows\prefetch\DLLHOST.EXE-1BAE06BB.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\DLLHOST.EXE-1BAE06BB.pf,3614,0F6C78913E5601C5E43167DEC3BD2703F3B7CD16,FALSE,17:15.6,17:15.6,17:15.6,0:00:00
22:12.0,C:\Windows\prefetch\DLLHOST.EXE-47BE07DC.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\DLLHOST.EXE-47BE07DC.pf,8403,3A0A28C23DD7FC18087F40FD5FC57A03B4BADBA9,FALSE,17:20.7,17:20.7,17:20.7,0:00:00
22:12.0,C:\Windows\prefetch\DLLHOST.EXE-7617EDA2.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\DLLHOST.EXE-7617EDA2.pf,5316,3897CD4C906C829135786374274D6A890430E7A0,FALSE,27:51.1,03:16.1,03:16.1,0:00:00
22:12.0,C:\Windows\prefetch\DLLHOST.EXE-7D5CE0CA.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\DLLHOST.EXE-7D5CE0CA.pf,3691,65705D6D95265F3F9CA137A012B392EF358A95F0,FALSE,15:03.0,19:42.0,19:42.0,00:00.0
22:12.0,C:\Windows\prefetch\DLLHOST.EXE-8EE3ADE8.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\DLLHOST.EXE-8EE3ADE8.pf,12128,CD9A1ACAE1E5F2910164C850D95D6FB94093C01C,FALSE,05:43.1,05:43.1,12:11.3,0:00:00
22:12.0,C:\Windows\prefetch\DLLHOST.EXE-F144D205.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\DLLHOST.EXE-F144D205.pf,10741,41C74400D6A74F61FE04EAD227A1189F41EC2964,FALSE,04:44.8,04:44.8,12:11.3,0:00:00
22:12.0,C:\Windows\prefetch\DLLHOST.EXE-F7FC6593.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\DLLHOST.EXE-F7FC6593.pf,4402,55D288CA69285336C2C1C89E94614186035A5E54,FALSE,03:05.2,03:05.2,03:05.2,0:00:00
22:12.1,C:\Windows\prefetch\DWM.EXE-314E93C5.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\DWM.EXE-314E93C5.pf,20387,5862AFB25D719E53BC76BD89CAA88DA4EA357FED,FALSE,42:09.7,17:46.7,12:11.3,0:00:00
22:12.1,C:\Windows\prefetch\EXPLORER.EXE-D5E97654.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\EXPLORER.EXE-D5E97654.pf,65347,F79E34F42FEDDFA450B26EF6EAA388D98A81922E,FALSE,23:31.3,04:41.9,12:11.4,0:00:00
22:12.1,C:\Windows\prefetch\FILECOAUTH.EXE-4702AC91.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\FILECOAUTH.EXE-4702AC91.pf,7253,DE86AA2ABF5BBA48578DF318C612F84BEBC815A4,FALSE,10:15.6,10:30.6,10:30.6,0:00:00
22:12.1,C:\Windows\prefetch\FILESYNCCONFIG.EXE-EA7B43AD.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\FILESYNCCONFIG.EXE-EA7B43AD.pf,8617,08942F2D74046101DD371CA4014657C8AD01266F,FALSE,17:30.4,17:30.4,17:30.4,00:00.0
22:12.1,C:\Windows\prefetch\FIREFOX INSTALLER.EXE-13A26B52.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\FIREFOX INSTALLER.EXE-13A26B52.pf,5841,669A9B6E8EC7AF0172C6D78E30DD783558704967,FALSE,18:23.0,18:23.0,12:11.4,0:00:00
22:12.1,C:\Windows\prefetch\FIREFOX.EXE-66015FD1.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\FIREFOX.EXE-66015FD1.pf,65133,5110F2D14AD882149FBA3B87884516AB268CC348,FALSE,18:42.0,05:42.2,05:42.2,0:00:00
22:12.1,C:\Windows\prefetch\GKAPE.EXE-CEBBB30A.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\GKAPE.EXE-CEBBB30A.pf,45335,B2D36E5501B681C45FA490D76D658A8BF7477F20,FALSE,19:51.4,19:51.4,19:51.4,0:00:00
22:12.1,C:\Windows\prefetch\GPUPDATE.EXE-7EBA4B6F.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\GPUPDATE.EXE-7EBA4B6F.pf,2625,1E46CD1873BFD806B30B2EC8F2699D444D1EFFC4,FALSE,29:40.9,02:59.5,02:59.5,00:00.0
22:12.1,C:\Windows\prefetch\IPCONFIG.EXE-BFEC2AD0.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\IPCONFIG.EXE-BFEC2AD0.pf,2273,14302D0C06D4FC6317061092E8A16624F890AF60,FALSE,39:03.3,12:07.9,12:07.9,0:00:00
22:12.1,C:\Windows\prefetch\KMS_VL_ALL_AIO.EXE-DEC1136B.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\KMS_VL_ALL_AIO.EXE-DEC1136B.pf,29755,D0B7E7A0F7177985EA83E06225C50785BDF1834D,FALSE,02:26.5,04:44.7,12:11.0,0:00:00
22:12.1,C:\Windows\prefetch\LOGONUI.EXE-F639BD7E.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\LOGONUI.EXE-F639BD7E.pf,38504,B5327486A29950EA89C9D1E0C4D9221AD1DAE609,FALSE,43:00.6,24:44.7,12:11.4,0:00:00
22:12.1,C:\Windows\prefetch\MAINTENANCESERVICE.EXE-9596E406.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MAINTENANCESERVICE.EXE-9596E406.pf,9258,1C03DCB5992EEA853F6845C8219333B85A871974,FALSE,18:41.1,05:40.1,05:40.1,0:00:00
22:12.1,C:\Windows\prefetch\MICROSOFT OFFICE 2021 PRO PLU-A4822CF7.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MICROSOFT OFFICE 2021 PRO PLU-A4822CF7.pf,32846,AC11E6CE29269B7C72E8F36475971906595951B9,FALSE,03:03.2,03:03.2,12:11.4,0:00:00
22:12.1,C:\Windows\prefetch\MICROSOFT.SHAREPOINT.EXE-B6192A2B.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MICROSOFT.SHAREPOINT.EXE-B6192A2B.pf,18709,FC2C57204950B486210B6A9921012702AC2E1817,FALSE,17:40.9,17:40.9,17:40.9,0:00:00
22:12.1,C:\Windows\prefetch\MICROSOFTEDGEUPDATE.EXE-6B0998E6.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MICROSOFTEDGEUPDATE.EXE-6B0998E6.pf,4904,D601644CF52E13BAC01B487FA447D1049CA73782,FALSE,04:10.0,04:10.0,04:10.0,0:00:00
22:12.1,C:\Windows\prefetch\MICROSOFTEDGEUPDATE.EXE-7A595326.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MICROSOFTEDGEUPDATE.EXE-7A595326.pf,7084,9BB4D88677BAA17D121F2C5D3D08118E6B58D034,FALSE,14:51.3,18:03.4,18:03.4,0:00:00
22:12.1,C:\Windows\prefetch\MICROSOFTEDGEUPDATESETUP_X86_-62890F32.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MICROSOFTEDGEUPDATESETUP_X86_-62890F32.pf,9984,BF1414D3F15FF0F7C51E44F3B95C33DF1B0B2ADA,FALSE,04:10.0,04:10.0,04:10.0,0:00:00
22:12.1,C:\Windows\prefetch\MMC.EXE-1EE19326.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MMC.EXE-1EE19326.pf,40501,8C01C6BEB1E72FFAECAE8193273952E39E88C554,FALSE,27:44.6,06:22.9,12:11.4,0:00:00
22:12.1,C:\Windows\prefetch\MMC.EXE-8F0FB2DD.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MMC.EXE-8F0FB2DD.pf,33295,39D7526F1FAD222E944C4378D67455EADBA9AE6D,FALSE,33:05.5,33:05.5,12:11.4,0:00:00
22:12.1,C:\Windows\prefetch\MMC.EXE-F964DB0C.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MMC.EXE-F964DB0C.pf,54278,4F9CA430AD3CA4F02B64CC02B5C05C48E53F5380,FALSE,14:50.6,06:37.5,12:11.4,0:00:00
22:12.1,C:\Windows\prefetch\MOBSYNC.EXE-B307E1CC.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MOBSYNC.EXE-B307E1CC.pf,7170,76C1CCF02A616C595758BCD2B3B52EC980DD90F8,FALSE,17:03.4,17:03.4,17:03.4,00:00.0
22:12.1,C:\Windows\prefetch\MOUSOCOREWORKER.EXE-4429AC2B.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MOUSOCOREWORKER.EXE-4429AC2B.pf,14180,F7215BD8D13AED0746B93BB84A417989C8ABB11F,FALSE,17:38.9,17:38.9,17:38.9,0:00:00
22:12.1,C:\Windows\prefetch\MPCMDRUN.EXE-2C9109F9.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MPCMDRUN.EXE-2C9109F9.pf,5925,316DAF6529E1D118BCEED90759EF1947CEC07AE3,FALSE,19:04.7,19:04.7,19:04.7,0:00:00
22:12.1,C:\Windows\prefetch\MSCORSVW.EXE-16B291C4.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MSCORSVW.EXE-16B291C4.pf,14992,7B087F2D91E21F9C3C41EA38C93DD5231EBE66ED,FALSE,12:18.7,12:20.1,12:20.1,0:00:00
22:12.1,C:\Windows\prefetch\MSCORSVW.EXE-8CE1A322.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MSCORSVW.EXE-8CE1A322.pf,15466,3A5C1D03D269E89C7F8786CBBD744F1F48FBEE19,FALSE,12:37.0,12:39.3,12:39.3,00:00.0
22:12.1,C:\Windows\prefetch\MSEDGE.EXE-37D25F9A.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MSEDGE.EXE-37D25F9A.pf,56718,4FFB8797BB667368FD1D6A19D2503AB97D3659CA,FALSE,35:16.6,17:20.6,12:11.4,0:00:00
22:12.1,C:\Windows\prefetch\MSEDGE.EXE-37D25F9F.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MSEDGE.EXE-37D25F9F.pf,55204,97FC2CD04B3C5C4F3C67206E1DCCE79121244ACA,FALSE,17:04.9,17:04.9,17:04.9,0:00:00
22:12.1,C:\Windows\prefetch\MSIEXEC.EXE-8FFB1633.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MSIEXEC.EXE-8FFB1633.pf,8304,C6D3BF2061DBB2289E38D390F23E3679C19AAB83,FALSE,12:25.8,12:25.8,12:25.8,0:00:00
22:12.2,C:\Windows\prefetch\MSIEXEC.EXE-CDBFC0F7.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\MSIEXEC.EXE-CDBFC0F7.pf,17427,37EC60C9176E60613BD56B0154EEA22F57126B1F,FALSE,42:25.0,04:47.6,12:11.0,00:00.0
22:12.2,C:\Windows\prefetch\NGEN.EXE-4A8DA13E.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\NGEN.EXE-4A8DA13E.pf,5645,2E34366E944373EF2CBAAC0C5B239984E6977215,FALSE,12:17.5,12:52.5,12:52.5,0:00:00
22:12.2,C:\Windows\prefetch\NGEN.EXE-734C6620.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\NGEN.EXE-734C6620.pf,14469,74AECB25561CC68D14D7B2E3D2114A555A8AEA18,FALSE,12:17.4,12:47.0,12:47.0,0:00:00
22:12.2,C:\Windows\prefetch\NGENTASK.EXE-0E6CEC17.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\NGENTASK.EXE-0E6CEC17.pf,12871,AAF50DD7C412CADA427C35219895ACE7BA462518,FALSE,12:16.3,12:52.6,12:52.6,0:00:00
22:12.2,C:\Windows\prefetch\NGENTASK.EXE-849BFD75.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\NGENTASK.EXE-849BFD75.pf,11344,81ACD10FAA7C99BA575B2644DA153D64915BFF43,FALSE,12:16.3,12:52.6,12:52.6,0:00:00
22:12.2,C:\Windows\prefetch\OFFICEC2RCLIENT.EXE-6DB2EFE8.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\OFFICEC2RCLIENT.EXE-6DB2EFE8.pf,25601,DAC7F23D2DE662C9EFEB860837532A1CD5102BA1,FALSE,03:30.3,03:30.3,12:11.0,0:00:00
22:12.2,C:\Windows\prefetch\OFFICECLICKTORUN.EXE-AAFF49A9.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\OFFICECLICKTORUN.EXE-AAFF49A9.pf,12450,EE5C108563591C22BF4D941D9A9FECE6903EE942,FALSE,09:19.2,09:19.2,09:19.2,0:00:00
22:12.2,C:\Windows\prefetch\OFFICECLICKTORUN.EXE-F5CCE208.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\OFFICECLICKTORUN.EXE-F5CCE208.pf,42079,EE21EE691619B326ECCC3FE6E7DF04ED7FE77D94,FALSE,03:20.3,03:29.3,12:11.0,0:00:00
22:12.2,C:\Windows\prefetch\ONEDRIVE.EXE-05361D4F.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\ONEDRIVE.EXE-05361D4F.pf,41400,43780A9570AF4CA663D787E02B15C1CE72155335,FALSE,23:55.2,23:55.2,12:11.4,0:00:00
22:12.2,C:\Windows\prefetch\ONEDRIVE.EXE-191F0739.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\ONEDRIVE.EXE-191F0739.pf,51285,9226ADE799BD657177B60C1F0C65F6FD01347FDE,FALSE,08:00.9,14:45.5,12:11.4,0:00:00
22:12.2,C:\Windows\prefetch\ONEDRIVE.EXE-267427AE.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\ONEDRIVE.EXE-267427AE.pf,105424,C456B6B20CE2E0D74CDC7402BFBEEE4F61A2197F,FALSE,20:10.7,14:01.5,12:11.4,0:00:00
22:12.2,C:\Windows\prefetch\ONEDRIVE.EXE-ADAA7004.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\ONEDRIVE.EXE-ADAA7004.pf,14712,3A6B63A124E8DCC039E95C9037A2E3F296C04D29,FALSE,17:29.8,17:29.8,17:29.8,0:00:00
22:12.2,C:\Windows\prefetch\ONEDRIVE.EXE-B657FF91.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\ONEDRIVE.EXE-B657FF91.pf,61547,9AD98F561BEC4E15C06A94FAED3CE4DFFD7280CF,FALSE,17:41.5,17:41.5,17:41.5,0:00:00
22:12.2,C:\Windows\prefetch\ONEDRIVESETUP.EXE-3A6C78CC.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\ONEDRIVESETUP.EXE-3A6C78CC.pf,30992,1AD368B89B546F2A071B34E5DD242156A0F9E710,FALSE,17:24.4,17:25.1,17:25.1,00:00.0
22:12.2,C:\Windows\prefetch\Op-MSEDGE.EXE-37D25F9A-00000001.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\Op-MSEDGE.EXE-37D25F9A-00000001.pf,2890,4E791EB8F2583E6558024CF755C508D3958DBF83,FALSE,35:18.4,17:33.0,12:11.4,0:00:00
22:12.2,C:\Windows\prefetch\OPENWITH.EXE-8B50D58B.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\OPENWITH.EXE-8B50D58B.pf,19811,E89C2C8F1EF5B27D49210DEEEF347C79220D3063,FALSE,08:31.6,08:31.6,12:11.4,0:00:00
22:12.2,C:\Windows\prefetch\PINGSENDER.EXE-B4914655.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\PINGSENDER.EXE-B4914655.pf,10425,8EE9D7E92FEAFB0286E8625289DAC0DB26717B80,FALSE,20:27.8,08:10.6,08:10.6,0:00:00
22:12.2,C:\Windows\prefetch\POWERSHELL.EXE-CA1AE517.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\POWERSHELL.EXE-CA1AE517.pf,38574,652EC9E3D91182A3AA524981A2A446C353A5E805,FALSE,07:56.0,07:57.7,07:57.7,0:00:00
22:12.2,C:\Windows\prefetch\REGSVR32.EXE-03D3FB87.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\REGSVR32.EXE-03D3FB87.pf,5235,450D9F5A2868B07FBAD99E85093705ADDD8E7826,FALSE,17:15.3,17:15.3,17:15.3,0:00:00
22:12.2,C:\Windows\prefetch\REGSVR32.EXE-B31EC963.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\REGSVR32.EXE-B31EC963.pf,5706,C2A8CF2921C50EC9E028A6F280BBF084AC0B2570,FALSE,17:15.3,17:15.3,17:15.3,0:00:00
22:12.2,C:\Windows\prefetch\RUNDLL32.EXE-36D847E4.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\RUNDLL32.EXE-36D847E4.pf,4780,A1654AFB044C895244379F4784C8EA48D10D0DC1,FALSE,07:31.7,02:54.7,02:54.7,0:00:00
22:12.2,C:\Windows\prefetch\RUNDLL32.EXE-75313621.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\RUNDLL32.EXE-75313621.pf,3318,2035ACE20C60DF7AF50EA478D7618E5B37D1A1AA,FALSE,19:44.9,19:44.9,19:44.9,0:00:00
22:12.2,C:\Windows\prefetch\RUNONCE.EXE-FB4EF753.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\RUNONCE.EXE-FB4EF753.pf,9641,51D4E5BE91DFF8EA8F76F4F0AA273C3CE81A2CE4,FALSE,17:06.7,17:06.7,17:06.7,0:00:00
22:12.2,C:\Windows\prefetch\RUNTIMEBROKER.EXE-3F7C1099.pf,C:\Users\happy.grunwald\Desktop\acq\C\Windows\prefetch\RUNTIMEBROKER.EXE-3F7C1099.pf,8432,2EA52E3CFFED8255C03E755CB425F8893220D6D5,FALSE,16:58.8,16:58.8,16:58.8,00:00.0
