SourceFile,SourceFileSha1,Reason
C:\Windows\System32\winevt\logs\Microsoft-Windows-Security-Mitigations%4UserMode.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\System32\SleepStudy\ScreenOn\ScreenOnPowerStudyTraceSession-2025-01-10-14-07-43.etl,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alpha\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini,DABC2F24F4A4E90053743166E5C4175DCF2B2D2D,Deduped
C:\Users\Alpha\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\d06c94537ecaee12.automaticDestinations-ms,D5AF52E129E15E3A34772806F6C5FBF132E7408E,Deduped
C:\Users\Alpha\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\7e4dca80246863e3.customDestinations-ms,707C3647EEC303E0801EFDF2D4636B3D409F42B9,Deduped
C:\Users\Alpha\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\f01b4d95cf55d32a.customDestinations-ms,9733D94607A3CBA277E567AF584510EDD9FEBF62,Deduped
C:\Users\Alpha\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\f18460fded109990.customDestinations-ms,57658E2FA594B7D0B99D02E041D0F3418E58856B,Deduped
C:\Users\asd\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini,DABC2F24F4A4E90053743166E5C4175DCF2B2D2D,Deduped
C:\Users\asd\AppData\Roaming\Microsoft\Windows\Recent\ms-gamingoverlay--kglcheck-.lnk,B8B3C198F44CC488D42D7047FB542B512AEACE69,Deduped
C:\Users\asd\AppData\Roaming\Microsoft\Windows\Recent\ms-settingsnetwork.lnk,A2D59C42CA11AA9641B647F8F3F3BFEBB5D6ABF4,Deduped
C:\Users\asd\AppData\Roaming\Microsoft\Windows\Recent\The Internet.lnk,5AEA7998B55EF5F89414E631853E8EE4493C33F9,Deduped
C:\Users\asd\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\cf02284227526d80.automaticDestinations-ms,D5AF52E129E15E3A34772806F6C5FBF132E7408E,Deduped
C:\Users\asd\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\7e4dca80246863e3.customDestinations-ms,707C3647EEC303E0801EFDF2D4636B3D409F42B9,Deduped
C:\Users\asd\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\f01b4d95cf55d32a.customDestinations-ms,9733D94607A3CBA277E567AF584510EDD9FEBF62,Deduped
C:\Users\asd\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\f18460fded109990.customDestinations-ms,57658E2FA594B7D0B99D02E041D0F3418E58856B,Deduped
C:\Users\Default\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\OneDrive.lnk,CA89C60FCABC97C5A264E335B9D68DBD7B5C3720,Deduped
C:\Users\A7md-NaS3eR\ntuser.dat.LOG2,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Windows\System32\SRU\SRUres00002.jrs,1ADC95BEBE9EEA8C112D40CD04AB7A8D75C4F961,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1280.db,B254D47F2B9769F13B033CAE2B0571D68D42E5EB,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1920.db,F1EAAA628678441481309261FABC9D155C0DD6CB,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Windows\Explorer\thumbcache_2560.db,B7B82E72891E16D837A54F94960F9B3C83DC5552,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Windows\Explorer\thumbcache_custom_stream.db,D3E8D4AF812BBC4F4013C53C4FFAB992D1D714E3,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Windows\Explorer\thumbcache_exif.db,78E7DA8D08E8898E956521D3B1BABBF6524E1DCA,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db,930823EC80B85EDD22BAF555CAD21CDF48F066AA,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Windows\Explorer\thumbcache_wide.db,5696B34625F027EC01765FC2BE49EFCFD882BF8E,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Windows\Explorer\thumbcache_wide_alternate.db,A4DB9C8586B9E4FA24416EB0D00F06A9EBD16B02,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1280.db,B254D47F2B9769F13B033CAE2B0571D68D42E5EB,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1920.db,F1EAAA628678441481309261FABC9D155C0DD6CB,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\Explorer\thumbcache_2560.db,B7B82E72891E16D837A54F94960F9B3C83DC5552,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\Explorer\thumbcache_768.db,567A8F6ED2EBF566879587DC30FDD18748B624F6,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\Explorer\thumbcache_custom_stream.db,D3E8D4AF812BBC4F4013C53C4FFAB992D1D714E3,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\Explorer\thumbcache_exif.db,78E7DA8D08E8898E956521D3B1BABBF6524E1DCA,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db,930823EC80B85EDD22BAF555CAD21CDF48F066AA,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\Explorer\thumbcache_wide.db,5696B34625F027EC01765FC2BE49EFCFD882BF8E,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\Explorer\thumbcache_wide_alternate.db,A4DB9C8586B9E4FA24416EB0D00F06A9EBD16B02,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\Settings\roaming.lock,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alpha\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\Settings\roaming.lock,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alpha\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\Settings\settings.dat,C0EE6155B9B6913C69678F323E2EABFD377C479A,Deduped
C:\Users\asd\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\Settings\roaming.lock,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\Settings\settings.dat,C0EE6155B9B6913C69678F323E2EABFD377C479A,Deduped
C:\Users\asd\AppData\Local\Microsoft\Edge\User Data\Default\Collections\collectionsSQLite,EB79ABF5F0ED7CB1812B4016352AD684A66ECD8B,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Microsoft\Edge\User Data\Default\Favicons-journal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Edge\User Data\Default\Favicons-journal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Edge\User Data\Default\Favicons-journal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Microsoft\Edge\User Data\Default\Shortcuts-journal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Edge\User Data\Default\Shortcuts-journal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Edge\User Data\Default\Shortcuts-journal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Microsoft\Edge\User Data\Default\Top Sites-journal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Edge\User Data\Default\Top Sites-journal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Edge\User Data\Default\Top Sites-journal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Microsoft\Edge\User Data\Default\Web Data-journal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Edge\User Data\Default\Web Data-journal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Edge\User Data\Snapshots\129.0.2792.89\First Run,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Edge\User Data\Snapshots\129.0.2792.89\Default\Favicons-journal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Edge\User Data\Snapshots\129.0.2792.89\Default\Login Data-journal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Edge\User Data\Snapshots\129.0.2792.89\Default\Top Sites,B48E977A3970070F7144932F70C0191C37C08F8B,Deduped
C:\Users\asd\AppData\Local\Microsoft\Edge\User Data\Snapshots\129.0.2792.89\Default\Top Sites-journal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Edge\User Data\Snapshots\129.0.2792.89\Default\Web Data-journal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Edge\User Data\Snapshots\129.0.2792.89\Default\AutofillStrikeDatabase\LOCK,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Edge\User Data\Snapshots\129.0.2792.89\Default\AutofillStrikeDatabase\LOG,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Edge\User Data\Snapshots\129.0.2792.89\Default\AutofillStrikeDatabase\LOG.old,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Edge\User Data\Snapshots\129.0.2792.89\Default\Collections\collectionsSQLite,EB79ABF5F0ED7CB1812B4016352AD684A66ECD8B,Deduped
C:\Users\asd\AppData\Local\Microsoft\Edge\User Data\Snapshots\129.0.2792.89\Default\Collections\collectionsSQLite-journal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Edge\User Data\Snapshots\129.0.2792.89\Default\Sync Data\LevelDB\000020.log,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Edge\User Data\Snapshots\129.0.2792.89\Default\Sync Data\LevelDB\LOCK,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edbres00002.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edbtmp.log,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Internet Explorer\CacheStorage\.inUse,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edbres00001.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edbres00002.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edbtmp.log,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Internet Explorer\IECompatData\iecompatdata.xml,FE7C97EF597DB8D7D6938CC8C6D4A0669FB1B4E1,Deduped
C:\Users\asd\AppData\Local\Microsoft\Internet Explorer\MSIMGSIZ.DAT,777253141235B6C6AC92E17E297A1482E82252CC,Deduped
C:\Users\asd\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edbres00001.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\asd\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edbres00002.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\asd\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edbtmp.log,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\asd\AppData\Local\Microsoft\Internet Explorer\DOMStore\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Internet Explorer\IECompatData\iecompatdata.xml,FE7C97EF597DB8D7D6938CC8C6D4A0669FB1B4E1,Deduped
C:\Users\asd\AppData\Local\Microsoft\Internet Explorer\DOMStore\JHP71Y2Q\fpt.live[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\desktop.ini,1E2F6397843C518728AFFEB462127D70EAB34E91,Deduped
C:\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Shows Desktop.lnk,50B633A4CA28210CA882467CBC0D717D3283AC75,Deduped
C:\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Window Switcher.lnk,B118670620D7214224C7ED2DC14EE67D7A49C044,Deduped
C:\Users\Alpha\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\desktop.ini,1E2F6397843C518728AFFEB462127D70EAB34E91,Deduped
C:\Users\Alpha\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Shows Desktop.lnk,50B633A4CA28210CA882467CBC0D717D3283AC75,Deduped
C:\Users\Alpha\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Window Switcher.lnk,B118670620D7214224C7ED2DC14EE67D7A49C044,Deduped
C:\Users\Alpha\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\desktop.ini,C0BFF8120F033ED78DCBB8729FC7A42F015E878E,Deduped
C:\Users\Alpha\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\File Explorer.lnk,5732055EC636A4706C6DA6857CE1C1EBC1BC86E5,Deduped
C:\Users\asd\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\desktop.ini,1E2F6397843C518728AFFEB462127D70EAB34E91,Deduped
C:\Users\asd\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Shows Desktop.lnk,50B633A4CA28210CA882467CBC0D717D3283AC75,Deduped
C:\Users\asd\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Window Switcher.lnk,B118670620D7214224C7ED2DC14EE67D7A49C044,Deduped
C:\Users\asd\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\File Explorer.lnk,5732055EC636A4706C6DA6857CE1C1EBC1BC86E5,Deduped
C:\Users\Default\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\desktop.ini,1E2F6397843C518728AFFEB462127D70EAB34E91,Deduped
C:\Users\Default\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Shows Desktop.lnk,50B633A4CA28210CA882467CBC0D717D3283AC75,Deduped
C:\Users\Default\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Window Switcher.lnk,B118670620D7214224C7ED2DC14EE67D7A49C044,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Microsoft\Windows\History\History.IE5\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012024120220241209\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012024122020241221\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Microsoft\Windows\History\Low\History.IE5\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Administrator\AppData\Local\Microsoft\Windows\History\History.IE5\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Windows\History\desktop.ini,0B0BECF019CB15E75CDFA23BF0D4CB976F109BAA,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Windows\History\History.IE5\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012025012020250121\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\History\desktop.ini,0B0BECF019CB15E75CDFA23BF0D4CB976F109BAA,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\History\History.IE5\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012024121620241223\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012024122320241230\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012024123020250106\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012025010820250109\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012025011020250111\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Microsoft\Windows\IEDownloadHistory\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Microsoft\Windows\WebCache\V01res00001.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Microsoft\Windows\WebCache\V01res00002.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Administrator\AppData\Local\Microsoft\Windows\WebCache\V01res00001.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Administrator\AppData\Local\Microsoft\Windows\WebCache\V01res00002.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Administrator\AppData\Local\Microsoft\Windows\WebCache\V01tmp.log,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Windows\WebCache\V01res00001.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Windows\WebCache\V01res00002.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\WebCache\V01res00001.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\WebCache\V01res00002.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Microsoft\Windows\INetCookies\DNTException\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Microsoft\Windows\INetCookies\ESE\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\Microsoft\Windows\INetCookies\Low\ESE\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Administrator\AppData\Local\Microsoft\Windows\INetCookies\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Administrator\AppData\Local\Microsoft\Windows\INetCookies\ESE\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alpha\AppData\Local\Microsoft\Windows\INetCookies\ESE\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\INetCookies\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\asd\AppData\Local\Microsoft\Windows\INetCookies\ESE\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\programdata\microsoft\search\data\applications\windows\edbres00002.jrs,3B71F43FF30F4B15B5CD85DD9E95EBC7E84EB5A3,Deduped
C:\programdata\microsoft\search\data\applications\windows\GatherLogs\SystemIndex\SystemIndex.11.Crwl,D62636D8CAEC13F04E28442A0A6FA1AFEB024BBB,Deduped
C:\programdata\microsoft\search\data\applications\windows\GatherLogs\SystemIndex\SystemIndex.12.Crwl,D62636D8CAEC13F04E28442A0A6FA1AFEB024BBB,Deduped
C:\programdata\microsoft\search\data\applications\windows\GatherLogs\SystemIndex\SystemIndex.13.Crwl,D62636D8CAEC13F04E28442A0A6FA1AFEB024BBB,Deduped
C:\programdata\microsoft\search\data\applications\windows\GatherLogs\SystemIndex\SystemIndex.14.Crwl,D62636D8CAEC13F04E28442A0A6FA1AFEB024BBB,Deduped
C:\programdata\microsoft\search\data\applications\windows\GatherLogs\SystemIndex\SystemIndex.15.Crwl,D62636D8CAEC13F04E28442A0A6FA1AFEB024BBB,Deduped
C:\programdata\microsoft\search\data\applications\windows\GatherLogs\SystemIndex\SystemIndex.16.Crwl,D62636D8CAEC13F04E28442A0A6FA1AFEB024BBB,Deduped
C:\programdata\microsoft\search\data\applications\windows\GatherLogs\SystemIndex\SystemIndex.17.Crwl,D62636D8CAEC13F04E28442A0A6FA1AFEB024BBB,Deduped
C:\programdata\microsoft\search\data\applications\windows\GatherLogs\SystemIndex\SystemIndex.18.Crwl,D62636D8CAEC13F04E28442A0A6FA1AFEB024BBB,Deduped
C:\programdata\microsoft\search\data\applications\windows\GatherLogs\SystemIndex\SystemIndex.3.Crwl,D62636D8CAEC13F04E28442A0A6FA1AFEB024BBB,Deduped
C:\programdata\microsoft\search\data\applications\windows\GatherLogs\SystemIndex\SystemIndex.4.Crwl,D62636D8CAEC13F04E28442A0A6FA1AFEB024BBB,Deduped
C:\programdata\microsoft\search\data\applications\windows\GatherLogs\SystemIndex\SystemIndex.5.Crwl,D62636D8CAEC13F04E28442A0A6FA1AFEB024BBB,Deduped
C:\programdata\microsoft\search\data\applications\windows\GatherLogs\SystemIndex\SystemIndex.7.Crwl,D62636D8CAEC13F04E28442A0A6FA1AFEB024BBB,Deduped
C:\programdata\microsoft\search\data\applications\windows\GatherLogs\SystemIndex\SystemIndex.8.Crwl,D62636D8CAEC13F04E28442A0A6FA1AFEB024BBB,Deduped
C:\programdata\microsoft\search\data\applications\windows\GatherLogs\SystemIndex\SystemIndex.9.Crwl,D62636D8CAEC13F04E28442A0A6FA1AFEB024BBB,Deduped
C:\Users\A7md-NaS3eR\AppData\Local\ConnectedDevicesPlatform\728db0f97b24ed4f\ActivitiesCache.db-wal,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4WHC.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\System32\winevt\logs\HardwareEvents.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\System32\winevt\logs\Internet Explorer.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\System32\winevt\logs\Key Management Service.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\System32\winevt\logs\Microsoft-Windows-Application-Experience%4Program-Compatibility-Troubleshooter.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\System32\winevt\logs\Microsoft-Windows-Application-Experience%4Program-Inventory.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\System32\winevt\logs\Microsoft-Windows-Application-Experience%4Steps-Recorder.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\System32\winevt\logs\Microsoft-Windows-AppXDeploymentServer%4Restricted.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
