CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
2025-06-12 01:38:11.1717914,G:\Users\Administrator\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-500\a69aad53-670f-4c81-b851-a7abf977ba93,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-500\a69aad53-670f-4c81-b851-a7abf977ba93,740,DDF6A02B81EF4226BD391062F198708C9AEE57BF,False,2025-06-04 01:30:40.8018242,2025-06-04 01:30:40.8018242,2025-06-07 07:08:47.9045571,00:00:00.0099956
2025-06-12 01:38:11.1832135,G:\Users\Administrator\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-500\BK-MAIN,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-500\BK-MAIN,900,AE8997E06045755386CADCCF5AA651FF0C39D3A3,False,2025-06-04 01:30:40.8018242,2025-06-04 01:30:40.8018242,2025-06-07 07:08:47.9198983,00:00:00.0104223
2025-06-12 01:38:11.1942083,G:\Users\Administrator\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-500\Preferred,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-500\Preferred,24,7DDF208112FB7E054D053A78044C245DA5962856,False,2025-06-04 01:30:40.8018242,2025-06-04 01:30:40.8018242,2025-06-07 07:08:47.9198983,00:00:00.0089957
2025-06-12 01:38:11.2122123,G:\Users\oliver\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2125\b6604abc-03db-4e11-9d5d-44b372d3df74,D:\Sherlocks\New folder\G\Users\oliver\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2125\b6604abc-03db-4e11-9d5d-44b372d3df74,740,064416CD530665582B1988A231B7059680673DBE,False,2025-06-04 18:41:00.8207163,2025-06-04 18:41:00.8362281,2025-06-07 07:08:51.7185512,00:00:00.0110064
2025-06-12 01:38:11.2241944,G:\Users\oliver\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2125\BK-MAIN,D:\Sherlocks\New folder\G\Users\oliver\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2125\BK-MAIN,900,E651E71AB5C7CF62F0418FCAF095B0F9D07E881E,False,2025-06-04 18:41:00.8207163,2025-06-04 18:41:00.8207163,2025-06-07 07:08:51.7185512,00:00:00.0099957
2025-06-12 01:38:11.2331898,G:\Users\oliver\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2125\Preferred,D:\Sherlocks\New folder\G\Users\oliver\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2125\Preferred,24,83193112879FA86198114F16FEA4628F8B829C2A,False,2025-06-04 18:41:00.8362281,2025-06-04 18:41:00.8362281,2025-06-07 06:35:12.4891462,00:00:00.0079960
2025-06-12 01:38:11.2631764,G:\Users\samy\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2124\add943ee-4469-4f5d-a7aa-905cdecaddd0,D:\Sherlocks\New folder\G\Users\samy\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2124\add943ee-4469-4f5d-a7aa-905cdecaddd0,740,2D4FD1292041F33B226F6BACFA680E94DC270B4E,False,2025-06-04 02:27:22.4665181,2025-06-04 02:27:22.4665181,2025-06-07 07:08:43.9030477,00:00:00.0119947
2025-06-12 01:38:11.2751711,G:\Users\samy\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2124\BK-MAIN,D:\Sherlocks\New folder\G\Users\samy\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2124\BK-MAIN,900,EA74109123F80D32E3C5F22630BAE19BDD67260C,False,2025-06-04 02:27:22.4665181,2025-06-04 02:27:22.4665181,2025-06-07 07:08:43.9030477,00:00:00.0109946
2025-06-12 01:38:11.2851667,G:\Users\samy\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2124\Preferred,D:\Sherlocks\New folder\G\Users\samy\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2124\Preferred,24,C93FAFD532CB7A7DE4116DB58CE4A78AFF466102,False,2025-06-04 02:27:22.4665181,2025-06-04 02:27:22.4665181,2025-06-07 07:08:43.9030477,00:00:00.0079962
2025-06-12 01:38:11.3253385,G:\Users\steven\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2118\535cb810-a702-4432-8bbc-e418bfac2718,D:\Sherlocks\New folder\G\Users\steven\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2118\535cb810-a702-4432-8bbc-e418bfac2718,740,BFBA302941706E804F4699348DB7AF5C6EADBEDF,False,2025-06-05 02:53:30.8068043,2025-06-05 02:53:30.8068043,2025-06-07 07:08:58.9396431,00:00:00.0109950
2025-06-12 01:38:11.3373320,G:\Users\steven\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2118\BK-MAIN,D:\Sherlocks\New folder\G\Users\steven\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2118\BK-MAIN,900,834632F6FBAD941426035CEB2025CD2EAF1F0C4B,False,2025-06-05 02:53:30.8068043,2025-06-05 02:53:30.8068043,2025-06-07 07:08:58.9396431,00:00:00.0099848
2025-06-12 01:38:11.3493259,G:\Users\steven\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2118\Preferred,D:\Sherlocks\New folder\G\Users\steven\AppData\Roaming\Microsoft\Protect\S-1-5-21-620716483-2719109048-3577772375-2118\Preferred,24,8FF10D91E9FB072856CD64B205B123AB2BCE4AF8,False,2025-06-05 02:53:30.8068043,2025-06-05 02:53:30.8224403,2025-06-07 07:08:58.9396431,00:00:00.0109962
2025-06-12 01:38:11.3893091,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2025-06-05.0446.5352.1.odl,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2025-06-05.0446.5352.1.odl,9670,9CA3CB1E27E4945C44C333B19F4299AC0767BADD,False,2025-06-05 04:46:03.7939570,2025-06-05 04:46:03.9500000,2025-06-05 04:46:03.9341570,00:00:00.0149955
2025-06-12 01:38:11.4202108,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2025-06-05.0446.5352.2.odl,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2025-06-05.0446.5352.2.odl,1175,589F1043F9884D34659F2ECDCAC694632221362B,False,2025-06-05 04:46:03.9501901,2025-06-05 04:46:10.0430000,2025-06-05 04:46:04.0280498,00:00:00.0139096
2025-06-12 01:38:11.4517762,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2025-06-07.0455.4312.1.odl,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2025-06-07.0455.4312.1.odl,1170,F39C1B45CF0BDA252516E1FB39B295151060F0D4,False,2025-06-07 04:55:04.0851754,2025-06-07 04:55:04.1160000,2025-06-07 04:55:04.1007771,00:00:00.0145734
2025-06-12 01:38:11.4796737,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2025-06-07.0455.4312.2.odl,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2025-06-07.0455.4312.2.odl,41966,788804BE6463F4ECC0B1D84B2A0243E4E0915E86,False,2025-06-07 04:55:04.1162488,2025-06-07 04:55:10.4750000,2025-06-07 04:55:04.3973839,00:00:00.0150012
2025-06-12 01:38:11.4946664,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2025-06-07.0458.4644.1.odl,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2025-06-07.0458.4644.1.odl,1170,A3D94D84AC1130A2E16D466AA30C17B68D22CDA7,False,2025-06-07 04:58:01.2078242,2025-06-07 04:58:01.2390000,2025-06-07 04:58:01.2237965,00:00:00.0119946
2025-06-12 01:38:11.5096599,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2025-06-07.0458.4644.2.odl,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2025-06-07.0458.4644.2.odl,41966,E52B04190941718F0D454A6EA27048EC88E68FBC,False,2025-06-07 04:58:01.2392700,2025-06-07 04:58:07.5510000,2025-06-07 04:58:01.4892035,00:00:00.0129967
2025-06-12 01:38:11.5206548,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Common\general.keystore,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Common\general.keystore,111,A089B1DBD03F1CE382D883E35F213708CEE7D239,False,2025-06-05 04:46:03.9501901,2025-06-05 04:46:03.9501901,2025-06-07 04:55:04.1162488,00:00:00.0099983
2025-06-12 01:38:11.5306503,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Common\telemetry-dll-ramp-value.txt,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Common\telemetry-dll-ramp-value.txt,12,A9FAAFD8D137D6B75157A497024F06E9E310B7C7,False,2025-06-05 04:46:03.7939570,2025-06-05 04:46:03.9341570,2025-06-07 04:55:04.1007771,00:00:00.0079995
2025-06-12 01:38:11.5446436,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\DeviceHealth.json,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\DeviceHealth.json,569,1BFA600488010650C895E09E9CA9D55D0D7205BD,False,2025-06-04 01:33:06.9581143,2025-06-04 01:33:06.9581143,2025-06-04 18:38:32.8988926,00:00:00.0109950
2025-06-12 01:38:11.5556384,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\DeviceHealthSummaryConfiguration.ini,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\DeviceHealthSummaryConfiguration.ini,77,3C8CA0469A87E533DE4782522AB1375B22BD2937,False,2025-06-04 01:32:58.6612401,2025-06-04 18:38:32.8988926,2025-06-04 18:38:32.8988926,00:00:00.0099982
2025-06-12 01:38:11.5692509,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\FileCoAuth-2025-06-05.0446.5352.1.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\FileCoAuth-2025-06-05.0446.5352.1.odlgz,1827,FE8F024914D463F0A37C1A572DB6A9F1C9B99AAE,False,2025-06-05 04:46:17.1693363,2025-06-05 04:46:17.1693363,2025-06-05 04:46:17.1693363,00:00:00.0116160
2025-06-12 01:38:11.5822451,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\FileCoAuth-2025-06-05.0446.5352.2.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\FileCoAuth-2025-06-05.0446.5352.2.odlgz,719,00112E9325FEF2D0516EA2882E16A70AC5915A19,False,2025-06-05 04:46:17.0903846,2025-06-05 04:46:17.0903846,2025-06-05 04:46:17.0903846,00:00:00.0109948
2025-06-12 01:38:11.5962386,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\FileCoAuth-2025-06-07.0455.4312.1.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\FileCoAuth-2025-06-07.0455.4312.1.odlgz,710,C68E8E7672C4F23B8CD2F640FC131AFFF82DF2FE,False,2025-06-07 04:55:15.5226456,2025-06-07 04:55:15.5226456,2025-06-07 04:55:15.5226456,00:00:00.0109946
2025-06-12 01:38:11.6127908,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\FileCoAuth-2025-06-07.0455.4312.2.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\FileCoAuth-2025-06-07.0455.4312.2.odlgz,6682,3A827771FDBCB0289DA1B2DE56DF6AA417583817,False,2025-06-07 04:55:15.4442870,2025-06-07 04:55:15.4602597,2025-06-07 04:55:15.4602597,00:00:00.0125528
2025-06-12 01:38:11.6487755,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\FileCoAuth-2025-06-07.0458.4644.1.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\FileCoAuth-2025-06-07.0458.4644.1.odlgz,701,0050D1C85D0FB010E15504E5D1731CA90983FB14,False,2025-06-07 04:58:12.3797521,2025-06-07 04:58:12.3797521,2025-06-07 04:58:12.3797521,00:00:00.0129936
2025-06-12 01:38:11.6637687,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\FileCoAuth-2025-06-07.0458.4644.2.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\FileCoAuth-2025-06-07.0458.4644.2.odlgz,6694,06345D7E44DD4278CDBC9BD617E2FF474B5EB610,False,2025-06-07 04:58:12.3172094,2025-06-07 04:58:12.3172094,2025-06-07 04:58:12.3172094,00:00:00.0129792
2025-06-12 01:38:11.6797612,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\general.keystore,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\general.keystore,113,4F2079DD26AE01570EF63F21E294692552789A2A,False,2025-06-05 04:46:04.0749814,2025-06-05 04:46:04.0904394,2025-06-07 04:55:01.7569074,00:00:00.0129964
2025-06-12 01:38:11.6947546,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\Install-2025-06-04.0131.5940.1.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\Install-2025-06-04.0131.5940.1.odlgz,1750,5842810293AE922E40AA9A6F50555E4576244F66,False,2025-06-04 01:33:10.4110394,2025-06-04 01:33:10.4110394,2025-06-04 01:33:10.4110394,00:00:00.0129943
2025-06-12 01:38:11.7081853,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\Install-2025-06-04.0132.3140.1.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\Install-2025-06-04.0132.3140.1.odlgz,3451,D3F22D295ADBD48F3BD5A1EA8864D2B9CEDEF77A,False,2025-06-04 01:33:10.8802024,2025-06-04 01:33:10.8802024,2025-06-04 01:33:10.8802024,00:00:00.0114343
2025-06-12 01:38:11.7321829,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\Install-PerUser-2025-06-04.0131.5732.1.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\Install-PerUser-2025-06-04.0131.5732.1.odlgz,448,9DD0F8E0BCDC8DC9731D68C702CAE1553A584CA8,False,2025-06-04 01:31:58.0515825,2025-06-04 01:31:58.0515825,2025-06-04 01:31:58.0515825,00:00:00.0219999
2025-06-12 01:38:11.7472682,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\Install-PerUser-2025-06-04.0132.10496.1.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\Install-PerUser-2025-06-04.0132.10496.1.odlgz,675,22B32D3375B7DE842106908889FE70B763AD0183,False,2025-06-04 01:33:11.2705130,2025-06-04 01:33:11.2705130,2025-06-04 01:33:11.2705130,00:00:00.0130946
2025-06-12 01:38:11.7818649,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\Install-PerUser_2025-06-04_013140_1664-1db0.loggz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\Install-PerUser_2025-06-04_013140_1664-1db0.loggz,10822,FC7DD7809FB98D2A9710F0FB80BE1FA0739ABFDC,False,2025-06-04 01:33:10.5899581,2025-06-04 01:33:10.5987038,2025-06-04 01:33:10.5987038,00:00:00.0146046
2025-06-12 01:38:11.7958590,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\Install-PerUser_2025-06-04_013241_10496-9836.loggz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\Install-PerUser_2025-06-04_013241_10496-9836.loggz,16668,2818BE5C0035D1F484AC5B701CF86EBD608BF116,False,2025-06-04 01:33:11.1926519,2025-06-04 01:33:11.2081182,2025-06-04 01:33:11.2081182,00:00:00.0109947
2025-06-12 01:38:11.8108498,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\Install_2025-06-04_013137_1734-cb4.loggz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\Install_2025-06-04_013137_1734-cb4.loggz,5386,406256EEBC4A8A30845FD2F787B61A979D24C724,False,2025-06-04 01:33:10.2781741,2025-06-04 01:33:10.2828056,2025-06-04 01:33:10.2828056,00:00:00.0129947
2025-06-12 01:38:11.8242638,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\Install_2025-06-04_013239_3140-4400.loggz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\Install_2025-06-04_013239_3140-4400.loggz,5368,BF3623408C2EF5D115FC266B09C0BD09291C6FD2,False,2025-06-04 01:33:11.1142854,2025-06-04 01:33:11.1142854,2025-06-04 01:33:11.1142854,00:00:00.0104152
2025-06-12 01:38:11.8392572,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\PM-Install-2025-06-04.2008.4636.1.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\PM-Install-2025-06-04.2008.4636.1.odlgz,4298,49BE018F2AC117F8871455DD96BED9577F6CE09E,False,2025-06-05 04:46:16.9187525,2025-06-05 04:46:16.9187525,2025-06-05 04:46:16.9187525,00:00:00.0119915
2025-06-12 01:38:11.8542500,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\PM-Install-PerMachine-2025-06-04.2008.4928.1.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\PM-Install-PerMachine-2025-06-04.2008.4928.1.odlgz,5045,CA8487568007190A93CF69F3E3100A20F7D6F6C8,False,2025-06-05 04:46:15.9030410,2025-06-05 04:46:16.0904107,2025-06-05 04:46:16.0904107,00:00:00.0119946
2025-06-12 01:38:11.8706523,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\PM-Install-PerMachine_2025-06-04_200823_4928-7744.loggz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\PM-Install-PerMachine_2025-06-04_200823_4928-7744.loggz,26514,694F5F2A675964B475ADB1243F007A19EFFE84DB,False,2025-06-05 04:46:16.5593889,2025-06-05 04:46:16.8249185,2025-06-05 04:46:16.8249185,00:00:00.0133860
2025-06-12 01:38:11.8846461,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\PM-Install_2025-06-04_200822_4636-2300.loggz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\PM-Install_2025-06-04_200822_4636-2300.loggz,2887,1181A3D980BF2C03E1A576BED51C29512DFB72FA,False,2025-06-05 04:46:15.8251822,2025-06-05 04:46:15.8406531,2025-06-05 04:46:15.8406531,00:00:00.0119916
2025-06-12 01:38:11.8996389,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\PM-StandaloneUpdater-2025-06-07.0454.892.1.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\PM-StandaloneUpdater-2025-06-07.0454.892.1.odlgz,8844,2D79D0FACCAF9D453B382039B88A4809B3051717,False,2025-06-07 04:55:15.2880547,2025-06-07 04:55:15.2880547,2025-06-07 04:55:15.2880547,00:00:00.0129934
2025-06-12 01:38:11.9146320,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2025-06-04.0131.12272.1.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2025-06-04.0131.12272.1.odlgz,23911,800E289DB02F28D169ED56BB32802C8B8C263448,False,2025-06-04 01:33:10.7080046,2025-06-04 01:33:10.7392546,2025-06-04 01:33:10.7392546,00:00:00.0119947
2025-06-12 01:38:11.9303554,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2025-06-04.0132.10108.1.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2025-06-04.0132.10108.1.odlgz,39530,BDA7FD315629A262F3879DB7E19048E7F9792EDC,False,2025-06-04 18:38:45.8049851,2025-06-04 18:38:45.8518449,2025-06-04 18:38:45.8518449,00:00:00.0127217
2025-06-12 01:38:11.9633381,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2025-06-04.1838.1904.1.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2025-06-04.1838.1904.1.odlgz,42341,DC9CBF33D752CA9DBAB222E648136ED23CA533B4,False,2025-06-05 04:46:15.1688786,2025-06-05 04:46:15.7158708,2025-06-05 04:46:15.7158708,00:00:00.0139927
2025-06-12 01:38:11.9773332,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2025-06-05.0445.10188.1.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2025-06-05.0445.10188.1.odlgz,31697,BAB93604657A62B314130B75C2490537962CA9B0,False,2025-06-05 04:46:16.9811771,2025-06-05 04:46:17.0279184,2025-06-05 04:46:17.0279184,00:00:00.0119955
2025-06-12 01:38:11.9930517,G:\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2025-06-05.0446.10188.2.odlgz,D:\Sherlocks\New folder\G\Users\Administrator\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2025-06-05.0446.10188.2.odlgz,50590,C1437FA8EB83FD54F6BF009BC5834623EE050BCC,False,2025-06-07 04:55:15.1317218,2025-06-07 04:55:15.2098596,2025-06-07 04:55:15.2098596,00:00:00.0117221
